bid,lid,aid,sid,x,z,hit1,hit2
2,1124,0,35,-6.26182,-9.82,1,1
332,1124,0,35,-6.27162,-9.8,1,1
2,1124,1,9,-13.4682,-9.82,1,1
332,1124,1,9,-13.4385,-9.8,1,1
2,1124,1,32,-14.8357,-9.82,1,1
332,1124,1,32,-14.8454,-9.8,1,1
34,1124,1,37,-17.9229,-4.79,1,1
333,1124,1,37,-17.9146,-4.8,1,1
33,1124,1,39,-19.211,-4.38064,1,1
331,1124,1,39,-19.226,-4.38105,1,1
2,1125,0,35,-5.26182,-9.82,1,1
332,1125,0,35,-5.27162,-9.8,1,1
2,1125,1,9,-12.4682,-9.82,1,1
332,1125,1,9,-12.4385,-9.8,1,1
2,1125,1,32,-13.8357,-9.82,1,1
332,1125,1,32,-13.8454,-9.8,1,1
34,1125,1,37,-16.9229,-4.79,1,1
333,1125,1,37,-16.9146,-4.8,1,1
33,1125,1,39,-19.1959,-4.40743,1,1
331,1125,1,39,-19.2116,-4.40786,1,1
2,1126,0,35,-4.26183,-9.82,1,1
332,1126,0,35,-4.27162,-9.8,1,1
2,1126,1,9,-11.4682,-9.82,1,1
332,1126,1,9,-11.4385,-9.8,1,1
2,1126,1,32,-12.8357,-9.82,1,1
332,1126,1,32,-12.8454,-9.8,1,1
34,1126,1,37,-15.9229,-4.79,1,1
333,1126,1,37,-15.9146,-4.8,1,1
2,1127,0,35,-3.26182,-9.82,1,1
332,1127,0,35,-3.27162,-9.8,1,1
2,1127,1,9,-10.4682,-9.82,1,1
332,1127,1,9,-10.4385,-9.8,1,1
2,1127,1,32,-11.8357,-9.82,1,1
332,1127,1,32,-11.8454,-9.8,1,1
34,1127,1,37,-14.9229,-4.79,1,1
333,1127,1,37,-14.9146,-4.8,1,1
171,1128,0,34,-2.84,-8.69501,1,1
172,1128,0,34,-2.83689,-8.7,1,1
336,1128,0,34,-2.84,-8.69501,1,1
353,1128,0,34,-2.83689,-8.7,1,1
2,1128,0,35,-2.26182,-9.82,1,1
355,1128,0,35,-2.27162,-9.8,1,1
2,1128,1,9,-9.46821,-9.82,1,1
332,1128,1,9,-9.43852,-9.8,1,1
2,1128,1,32,-10.8357,-9.82,1,1
332,1128,1,32,-10.8454,-9.8,1,1
34,1128,1,37,-13.9229,-4.79,1,1
333,1128,1,37,-13.9146,-4.8,1,1
171,1129,0,33,-2.84,-7.13801,1,1
336,1129,0,33,-2.84,-7.13801,1,1
172,1129,0,34,-1.83689,-8.7,1,1
353,1129,0,34,-1.83689,-8.7,1,1
2,1129,0,35,-1.26182,-9.82,1,1
355,1129,0,35,-1.27162,-9.8,1,1
2,1129,1,9,-8.46821,-9.82,1,1
332,1129,1,9,-8.43852,-9.8,1,1
2,1129,1,32,-9.83565,-9.82,1,1
332,1129,1,32,-9.84539,-9.8,1,1
34,1129,1,37,-12.9229,-4.79,1,1
333,1129,1,37,-12.9146,-4.8,1,1
171,1130,0,9,-2.84,-6.38399,1,1
336,1130,0,9,-2.84,-6.38399,1,1
168,1130,0,34,-0.84,-8.69501,1,1
174,1130,0,34,-0.836888,-8.7,1,1
353,1130,0,34,-0.836887,-8.7,1,1
2,1130,0,35,-0.261824,-9.82,1,1
355,1130,0,35,-0.271617,-9.8,1,1
2,1130,1,9,-7.46821,-9.82,1,1
332,1130,1,9,-7.43852,-9.8,1,1
2,1130,1,32,-8.83565,-9.82,1,1
332,1130,1,32,-8.84539,-9.8,1,1
34,1130,1,37,-11.9229,-4.79,1,1
333,1130,1,37,-11.9146,-4.8,1,1
171,1131,0,8,-2.84,-7.04138,1,1
336,1131,0,8,-2.84,-7.04138,1,1
168,1131,0,33,-0.84,-7.13801,1,1
174,1131,0,34,0.163113,-8.7,1,1
353,1131,0,34,0.163113,-8.7,1,1
2,1131,0,35,0.738176,-9.82,1,1
355,1131,0,35,0.728383,-9.8,1,1
2,1131,1,9,-6.46821,-9.82,1,1
332,1131,1,9,-6.43852,-9.8,1,1
2,1131,1,32,-7.83565,-9.82,1,1
332,1131,1,32,-7.84539,-9.8,1,1
34,1131,1,37,-10.9229,-4.79,1,1
334,1131,1,37,-10.9146,-4.8,1,1
171,1132,0,7,-2.84,-7.6646,1,1
336,1132,0,7,-2.84,-7.6646,1,1
161,1132,0,9,-0.84,-6.38399,1,1
168,1132,0,9,-0.84,-6.38399,1,1
162,1132,0,33,0.094825,-7.04,1,1
173,1132,0,33,0.094825,-7.04,1,1
174,1132,0,34,1.16311,-8.7,1,1
353,1132,0,34,1.16311,-8.7,1,1
2,1132,0,35,1.73818,-9.82,1,1
355,1132,0,35,1.72838,-9.8,1,1
2,1132,1,9,-5.46821,-9.82,1,1
332,1132,1,9,-5.43852,-9.8,1,1
2,1132,1,32,-6.83565,-9.82,1,1
332,1132,1,32,-6.84539,-9.8,1,1
34,1132,1,37,-9.92293,-4.79,1,1
334,1132,1,37,-9.91464,-4.8,1,1
162,1133,0,8,-0.837707,-7.04,1,1
168,1133,0,8,-0.84,-7.04138,1,1
173,1133,0,8,-0.837707,-7.04,1,1
162,1133,0,33,1.09483,-7.04,1,1
173,1133,0,33,1.09482,-7.04,1,1
174,1133,0,34,2.16311,-8.7,1,1
353,1133,0,34,2.16311,-8.7,1,1
2,1133,0,35,2.73818,-9.82,1,1
355,1133,0,35,2.72838,-9.8,1,1
172,1133,1,6,-2.71404,-8.7,1,1
353,1133,1,6,-2.71404,-8.7,1,1
336,1133,1,7,-2.84,-8.79235,1,1
354,1133,1,7,-2.84,-8.79235,1,1
2,1133,1,9,-4.46821,-9.82,1,1
332,1133,1,9,-4.43852,-9.8,1,1
2,1133,1,32,-5.83565,-9.82,1,1
332,1133,1,32,-5.84539,-9.8,1,1
34,1133,1,37,-8.92293,-4.79,1,1
334,1133,1,37,-8.91464,-4.8,1,1
168,1134,0,7,-0.84,-7.6646,1,1
162,1134,0,8,0.162293,-7.04,1,1
173,1134,0,8,0.162292,-7.04,1,1
158,1134,0,32,1.94,-6.78071,1,1
166,1134,0,32,1.94,-6.78071,1,1
167,1134,0,33,2.09483,-7.04,1,1
173,1134,0,33,2.09483,-7.04,1,1
174,1134,0,34,3.16311,-8.7,1,1
353,1134,0,34,3.16311,-8.7,1,1
2,1134,0,35,3.73818,-9.82,1,1
347,1134,0,35,3.44,-9.21105,1,1
351,1134,0,35,3.73818,-9.82,1,1
352,1134,0,35,3.44,-9.21105,1,1
172,1134,1,6,-1.71404,-8.7,1,1
353,1134,1,6,-1.71404,-8.7,1,1
336,1134,1,8,-2.84,-9.42871,1,1
354,1134,1,8,-2.84,-9.42871,1,1
2,1134,1,9,-3.46821,-9.82,1,1
332,1134,1,9,-3.43852,-9.8,1,1
2,1134,1,32,-4.83565,-9.82,1,1
332,1134,1,32,-4.84539,-9.8,1,1
24,1134,1,37,-7.92293,-4.79,1,1
334,1134,1,37,-7.91464,-4.8,1,1
28,1134,1,38,-8.36,-4.54563,1,1
29,1134,1,38,-8.36,-4.54563,1,1
162,1135,0,8,1.16229,-7.04,1,1
173,1135,0,8,1.16229,-7.04,1,1
158,1135,0,9,1.94,-6.53221,1,1
166,1135,0,9,1.94,-6.53221,1,1
167,1135,0,33,3.09483,-7.04,1,1
173,1135,0,33,3.09483,-7.04,1,1
175,1135,0,33,3.44,-7.55909,1,1
347,1135,0,33,3.44,-7.55909,1,1
2,1135,0,35,4.73818,-9.82,1,1
351,1135,0,35,4.73818,-9.82,1,1
174,1135,1,6,-0.714044,-8.7,1,1
353,1135,1,6,-0.714044,-8.7,1,1
2,1135,1,9,-2.46821,-9.82,1,1
355,1135,1,9,-2.43852,-9.8,1,1
2,1135,1,32,-3.83565,-9.82,1,1
332,1135,1,32,-3.84539,-9.8,1,1
24,1135,1,37,-6.92293,-4.79,1,1
334,1135,1,37,-6.91464,-4.8,1,1
28,1135,1,39,-8.36,-4.3847,1,1
29,1135,1,39,-8.36,-4.3847,1,1
167,1136,0,8,2.16229,-7.04,1,1
173,1136,0,8,2.16229,-7.04,1,1
163,1136,0,10,3.44,-6.27456,1,1
347,1136,0,10,3.44,-6.27457,1,1
2,1136,0,35,5.73818,-9.82,1,1
351,1136,0,35,5.73818,-9.82,1,1
174,1136,1,6,0.285957,-8.7,1,1
353,1136,1,6,0.285956,-8.7,1,1
2,1136,1,9,-1.46821,-9.82,1,1
355,1136,1,9,-1.43852,-9.8,1,1
2,1136,1,32,-2.83565,-9.82,1,1
332,1136,1,32,-2.84539,-9.8,1,1
24,1136,1,37,-5.92293,-4.79,1,1
334,1136,1,37,-5.91464,-4.8,1,1
28,1136,1,39,-8.36,-4.4119,1,1
29,1136,1,39,-8.36,-4.4119,1,1
167,1137,0,8,3.16229,-7.04,1,1
173,1137,0,8,3.16229,-7.04,1,1
163,1137,0,9,3.44,-6.86907,1,1
347,1137,0,9,3.44,-6.86907,1,1
2,1137,0,35,6.73818,-9.82,1,1
351,1137,0,35,6.73818,-9.82,1,1
174,1137,1,6,1.28596,-8.7,1,1
353,1137,1,6,1.28596,-8.7,1,1
2,1137,1,9,-0.46821,-9.82,1,1
355,1137,1,9,-0.438524,-9.8,1,1
2,1137,1,32,-1.83565,-9.82,1,1
355,1137,1,32,-1.84539,-9.8,1,1
171,1137,1,34,-2.84,-8.2513,1,1
172,1137,1,34,-2.56014,-8.7,1,1
336,1137,1,34,-2.84,-8.2513,1,1
353,1137,1,34,-2.56014,-8.7,1,1
25,1137,1,38,-5.6,-4.48938,1,1
175,1138,0,7,3.44,-7.47915,1,1
347,1138,0,7,3.44,-7.47915,1,1
2,1138,0,35,7.73818,-9.82,1,1
351,1138,0,35,7.73818,-9.82,1,1
174,1138,1,6,2.28596,-8.7,1,1
353,1138,1,6,2.28596,-8.7,1,1
2,1138,1,9,0.53179,-9.82,1,1
355,1138,1,9,0.561476,-9.8,1,1
2,1138,1,32,-0.835652,-9.82,1,1
355,1138,1,32,-0.845387,-9.8,1,1
172,1138,1,34,-1.56014,-8.7,1,1
353,1138,1,34,-1.56014,-8.7,1,1
171,1138,1,36,-2.84,-6.38679,1,1
336,1138,1,36,-2.84,-6.38679,1,1
335,1138,1,37,-3.91464,-4.8,1,1
25,1138,1,39,-5.6,-4.39122,1,1
2,1139,0,35,8.73818,-9.82,1,1
351,1139,0,35,8.73818,-9.82,1,1
174,1139,1,6,3.28596,-8.7,1,1
175,1139,1,6,3.44,-8.52499,1,1
347,1139,1,6,3.44,-8.52499,1,1
353,1139,1,6,3.28596,-8.7,1,1
2,1139,1,9,1.53179,-9.82,1,1
355,1139,1,9,1.56148,-9.8,1,1
2,1139,1,32,0.164347,-9.82,1,1
355,1139,1,32,0.154613,-9.8,1,1
168,1139,1,34,-0.84,-8.25131,1,1
174,1139,1,34,-0.560145,-8.7,1,1
353,1139,1,34,-0.560145,-8.7,1,1
170,1139,1,37,-2.79857,-4.94,1,1
335,1139,1,37,-2.91464,-4.8,1,1
336,1139,1,37,-2.84,-4.89003,1,1
2,1140,0,35,9.73818,-9.82,1,1
351,1140,0,35,9.73818,-9.82,1,1
347,1140,1,8,3.44,-9.26029,1,1
352,1140,1,8,3.44,-9.26029,1,1
2,1140,1,9,2.53179,-9.82,1,1
355,1140,1,9,2.56148,-9.8,1,1
2,1140,1,32,1.16435,-9.82,1,1
355,1140,1,32,1.15461,-9.8,1,1
174,1140,1,34,0.439855,-8.7,1,1
353,1140,1,34,0.439855,-8.7,1,1
162,1140,1,35,-0.506866,-7.04,1,1
173,1140,1,35,-0.506866,-7.04,1,1
