"bid","lid","aid","sid","x","z","hit1","hit2"
1,1115,2,7,-20.2066,-9.06488,1,1
330,1115,2,7,-20.2126,-8.96719,1,1
2,1116,0,35,-14.2618,-9.82,1,1
332,1116,0,35,-14.2716,-9.8,1,1
1,1116,1,8,-20.8967,-7.78333,1,1
330,1116,1,8,-20.8325,-7.81884,1,1
1,1116,1,33,-22.1288,-5.49515,1,1
330,1116,1,33,-22.1088,-5.45483,1,1
33,1116,1,36,-20.3263,-2.40421,1,1
331,1116,1,36,-20.3086,-2.3746,1,1
32,1116,1,37,-19.9127,-1.6577,1,1
35,1116,1,37,-19.9225,-1.68423,1,1
2,1116,2,8,-19.171,-9.82,1,1
332,1116,2,8,-19.1713,-9.8,1,1
2,1117,0,35,-13.2618,-9.82,1,1
332,1117,0,35,-13.2716,-9.8,1,1
1,1117,1,9,-21.2858,-7.06073,1,1
330,1117,1,9,-21.2261,-7.08988,1,1
1,1117,1,32,-21.6423,-6.39864,1,1
330,1117,1,32,-21.6184,-6.36325,1,1
33,1117,1,35,-19.8541,-3.24103,1,1
331,1117,1,35,-19.8469,-3.23035,1,1
32,1117,1,37,-18.6777,-1.02373,1,1
35,1117,1,37,-18.6886,-1.05327,1,1
2,1117,2,8,-18.171,-9.82,1,1
332,1117,2,8,-18.1713,-9.8,1,1
2,1118,0,35,-12.2618,-9.82,1,1
332,1118,0,35,-12.2716,-9.8,1,1
33,1118,1,34,-19.387,-4.06879,1,1
331,1118,1,34,-19.3907,-4.07583,1,1
32,1118,1,38,-17.6368,-0.489398,1,1
35,1118,1,38,-17.6299,-0.511907,1,1
2,1118,2,8,-17.171,-9.82,1,1
332,1118,2,8,-17.1713,-9.8,1,1
2,1119,0,35,-11.2618,-9.82,1,1
332,1119,0,35,-11.2716,-9.8,1,1
34,1119,1,34,-18.7712,-4.79,1,1
333,1119,1,34,-18.7765,-4.8,1,1
32,1119,1,38,-16.771,-0.0449816,1,1
2,1119,2,8,-16.171,-9.82,1,1
332,1119,2,8,-16.1713,-9.8,1,1
2,1120,0,35,-10.2618,-9.82,1,1
332,1120,0,35,-10.2716,-9.8,1,1
34,1120,1,34,-17.7712,-4.79,1,1
333,1120,1,34,-17.7765,-4.8,1,1
31,1120,1,39,-15.8968,0.32,1,1
2,1120,2,8,-15.171,-9.82,1,1
332,1120,2,8,-15.1713,-9.8,1,1
2,1121,0,35,-9.26182,-9.82,1,1
332,1121,0,35,-9.27162,-9.8,1,1
34,1121,1,34,-16.7712,-4.79,1,1
333,1121,1,34,-16.7765,-4.8,1,1
31,1121,1,39,-14.8968,0.32,1,1
2,1121,2,8,-14.171,-9.82,1,1
332,1121,2,8,-14.1713,-9.8,1,1
2,1122,0,35,-8.26182,-9.82,1,1
332,1122,0,35,-8.27162,-9.8,1,1
34,1122,1,34,-15.7712,-4.79,1,1
333,1122,1,34,-15.7765,-4.8,1,1
31,1122,1,39,-13.8968,0.32,1,1
2,1122,2,8,-13.171,-9.82,1,1
332,1122,2,8,-13.1713,-9.8,1,1
2,1123,0,35,-7.26182,-9.82,1,1
332,1123,0,35,-7.27162,-9.8,1,1
34,1123,1,34,-14.7712,-4.79,1,1
333,1123,1,34,-14.7765,-4.8,1,1
31,1123,1,39,-12.8968,0.32,1,1
2,1123,2,8,-12.171,-9.82,1,1
332,1123,2,8,-12.1713,-9.8,1,1
2,1124,0,35,-6.26182,-9.82,1,1
332,1124,0,35,-6.27162,-9.8,1,1
34,1124,1,34,-13.7712,-4.79,1,1
333,1124,1,34,-13.7765,-4.8,1,1
31,1124,1,39,-11.8968,0.32,1,1
2,1124,2,8,-11.171,-9.82,1,1
332,1124,2,8,-11.1713,-9.8,1,1
2,1125,0,35,-5.26182,-9.82,1,1
332,1125,0,35,-5.27162,-9.8,1,1
34,1125,1,34,-12.7712,-4.79,1,1
333,1125,1,34,-12.7765,-4.8,1,1
31,1125,1,39,-10.8968,0.32,1,1
2,1125,2,8,-10.171,-9.82,1,1
332,1125,2,8,-10.1713,-9.8,1,1
2,1126,0,35,-4.26183,-9.82,1,1
332,1126,0,35,-4.27162,-9.8,1,1
34,1126,1,34,-11.7712,-4.79,1,1
333,1126,1,34,-11.7765,-4.8,1,1
31,1126,1,39,-9.89677,0.32,1,1
2,1126,2,8,-9.17099,-9.82,1,1
332,1126,2,8,-9.17134,-9.8,1,1
2,1127,0,35,-3.26182,-9.82,1,1
332,1127,0,35,-3.27162,-9.8,1,1
34,1127,1,34,-10.7712,-4.79,1,1
334,1127,1,34,-10.7765,-4.8,1,1
2,1127,2,8,-8.17099,-9.82,1,1
332,1127,2,8,-8.17134,-9.8,1,1
171,1128,0,34,-2.84,-8.69501,1,1
172,1128,0,34,-2.83689,-8.7,1,1
336,1128,0,34,-2.84,-8.69501,1,1
353,1128,0,34,-2.83689,-8.7,1,1
2,1128,0,35,-2.26182,-9.82,1,1
355,1128,0,35,-2.27162,-9.8,1,1
34,1128,1,34,-9.77122,-4.79,1,1
334,1128,1,34,-9.77654,-4.8,1,1
28,1128,1,36,-8.36,-2.46076,1,1
29,1128,1,36,-8.36,-2.46076,1,1
2,1128,2,8,-7.17099,-9.82,1,1
332,1128,2,8,-7.17134,-9.8,1,1
171,1129,0,33,-2.84,-7.13801,1,1
336,1129,0,33,-2.84,-7.13801,1,1
172,1129,0,34,-1.83689,-8.7,1,1
353,1129,0,34,-1.83689,-8.7,1,1
2,1129,0,35,-1.26182,-9.82,1,1
355,1129,0,35,-1.27162,-9.8,1,1
28,1129,1,34,-8.36,-4.01817,1,1
29,1129,1,34,-8.36,-4.01817,1,1
34,1129,1,34,-8.77122,-4.79,1,1
334,1129,1,34,-8.77654,-4.8,1,1
26,1129,1,39,-6.89593,0.31864,1,1
2,1129,2,8,-6.17099,-9.82,1,1
332,1129,2,8,-6.17134,-9.8,1,1
171,1130,0,9,-2.84,-6.38399,1,1
336,1130,0,9,-2.84,-6.38399,1,1
168,1130,0,34,-0.84,-8.69501,1,1
174,1130,0,34,-0.836888,-8.7,1,1
353,1130,0,34,-0.836887,-8.7,1,1
2,1130,0,35,-0.261824,-9.82,1,1
355,1130,0,35,-0.271617,-9.8,1,1
24,1130,1,34,-7.77122,-4.79,1,1
334,1130,1,34,-7.77655,-4.8,1,1
25,1130,1,37,-5.6,-0.814221,1,1
25,1130,1,38,-5.6,-0.611052,1,1
26,1130,1,39,-5.89182,0.311945,1,1
2,1130,2,8,-5.17099,-9.82,1,1
332,1130,2,8,-5.17134,-9.8,1,1
171,1131,0,8,-2.84,-7.04138,1,1
336,1131,0,8,-2.84,-7.04138,1,1
168,1131,0,33,-0.84,-7.13801,1,1
174,1131,0,34,0.163113,-8.7,1,1
353,1131,0,34,0.163113,-8.7,1,1
2,1131,0,35,0.738176,-9.82,1,1
355,1131,0,35,0.728383,-9.8,1,1
24,1131,1,34,-6.77122,-4.79,1,1
334,1131,1,34,-6.77654,-4.8,1,1
25,1131,1,35,-5.6,-2.8631,1,1
25,1131,1,36,-5.6,-2.86298,1,1
2,1131,2,8,-4.17099,-9.82,1,1
332,1131,2,8,-4.17134,-9.8,1,1
171,1132,0,7,-2.84,-7.6646,1,1
336,1132,0,7,-2.84,-7.6646,1,1
161,1132,0,9,-0.84,-6.38399,1,1
168,1132,0,9,-0.84,-6.38399,1,1
162,1132,0,33,0.094825,-7.04,1,1
173,1132,0,33,0.094825,-7.04,1,1
174,1132,0,34,1.16311,-8.7,1,1
353,1132,0,34,1.16311,-8.7,1,1
2,1132,0,35,1.73818,-9.82,1,1
355,1132,0,35,1.72838,-9.8,1,1
24,1132,1,34,-5.77122,-4.79,1,1
25,1132,1,34,-5.6,-4.46864,1,1
334,1132,1,34,-5.77654,-4.8,1,1
2,1132,2,8,-3.17099,-9.82,1,1
332,1132,2,8,-3.17134,-9.8,1,1
162,1133,0,8,-0.837707,-7.04,1,1
168,1133,0,8,-0.84,-7.04138,1,1
173,1133,0,8,-0.837707,-7.04,1,1
162,1133,0,33,1.09483,-7.04,1,1
173,1133,0,33,1.09482,-7.04,1,1
174,1133,0,34,2.16311,-8.7,1,1
353,1133,0,34,2.16311,-8.7,1,1
2,1133,0,35,2.73818,-9.82,1,1
355,1133,0,35,2.72838,-9.8,1,1
171,1133,1,6,-2.84,-8.28716,1,1
336,1133,1,6,-2.84,-8.28716,1,1
172,1133,2,6,-2.24487,-8.7,1,1
353,1133,2,6,-2.24487,-8.7,1,1
2,1133,2,8,-2.17099,-9.82,1,1
355,1133,2,8,-2.17134,-9.8,1,1
168,1134,0,7,-0.84,-7.6646,1,1
162,1134,0,8,0.162293,-7.04,1,1
173,1134,0,8,0.162292,-7.04,1,1
158,1134,0,32,1.94,-6.78071,1,1
166,1134,0,32,1.94,-6.78071,1,1
167,1134,0,33,2.09483,-7.04,1,1
173,1134,0,33,2.09483,-7.04,1,1
174,1134,0,34,3.16311,-8.7,1,1
353,1134,0,34,3.16311,-8.7,1,1
2,1134,0,35,3.73818,-9.82,1,1
347,1134,0,35,3.44,-9.21105,1,1
351,1134,0,35,3.73818,-9.82,1,1
352,1134,0,35,3.44,-9.21105,1,1
171,1134,1,8,-2.84,-7.81471,1,1
336,1134,1,8,-2.84,-7.81471,1,1
335,1134,1,34,-3.77654,-4.8,1,1
172,1134,2,6,-1.24487,-8.7,1,1
353,1134,2,6,-1.24487,-8.7,1,1
2,1134,2,8,-1.17099,-9.82,1,1
355,1134,2,8,-1.17134,-9.8,1,1
162,1135,0,8,1.16229,-7.04,1,1
173,1135,0,8,1.16229,-7.04,1,1
158,1135,0,9,1.94,-6.53221,1,1
166,1135,0,9,1.94,-6.53221,1,1
167,1135,0,33,3.09483,-7.04,1,1
173,1135,0,33,3.09483,-7.04,1,1
175,1135,0,33,3.44,-7.55909,1,1
347,1135,0,33,3.44,-7.55909,1,1
2,1135,0,35,4.73818,-9.82,1,1
351,1135,0,35,4.73818,-9.82,1,1
168,1135,1,6,-0.84,-8.28715,1,1
171,1135,1,9,-2.84,-7.27844,1,1
336,1135,1,9,-2.84,-7.27844,1,1
336,1135,1,34,-2.84,-4.9191,1,1
174,1135,2,6,-0.24487,-8.7,1,1
353,1135,2,6,-0.24487,-8.7,1,1
2,1135,2,8,-0.170986,-9.82,1,1
355,1135,2,8,-0.171344,-9.8,1,1
167,1136,0,8,2.16229,-7.04,1,1
173,1136,0,8,2.16229,-7.04,1,1
163,1136,0,10,3.44,-6.27456,1,1
347,1136,0,10,3.44,-6.27457,1,1
2,1136,0,35,5.73818,-9.82,1,1
351,1136,0,35,5.73818,-9.82,1,1
168,1136,1,8,-0.84,-7.81471,1,1
171,1136,1,13,-2.84,-6.74202,1,1
336,1136,1,13,-2.84,-6.74202,1,1
171,1136,1,18,-2.84,-6.82438,1,1
336,1136,1,18,-2.84,-6.82438,1,1
171,1136,1,21,-2.84,-6.72054,1,1
336,1136,1,21,-2.84,-6.72054,1,1
171,1136,1,25,-2.84,-6.69144,1,1
336,1136,1,25,-2.84,-6.69144,1,1
146,1136,1,36,0,-1.85741,1,1
146,1136,1,39,0,0.488077,1,1
174,1136,2,6,0.75513,-8.7,1,1
353,1136,2,6,0.75513,-8.7,1,1
2,1136,2,8,0.829014,-9.82,1,1
355,1136,2,8,0.828656,-9.8,1,1
167,1137,0,8,3.16229,-7.04,1,1
173,1137,0,8,3.16229,-7.04,1,1
163,1137,0,9,3.44,-6.86907,1,1
347,1137,0,9,3.44,-6.86907,1,1
2,1137,0,35,6.73818,-9.82,1,1
351,1137,0,35,6.73818,-9.82,1,1
