bid,lid,aid,sid,x,z,hit1,hit2
28,1626,0,35,-8.36,-3.1195,1,1
29,1626,0,35,-8.36,-3.1195,1,1
24,1626,0,37,-7.40418,-4.79,1,1
334,1626,0,37,-7.39589,-4.8,1,1
28,1627,0,34,-8.36,-1.86129,1,1
29,1627,0,34,-8.36,-1.86129,1,1
24,1627,0,36,-6.73395,-4.79,1,1
334,1627,0,36,-6.72837,-4.8,1,1
30,1628,0,11,-8.46355,0.32,1,1
30,1628,0,25,-8.36827,0.32,1,1
27,1628,0,30,-8.35154,0.32,1,1
28,1628,0,30,-8.36,0.31471,1,1
29,1628,0,30,-8.36,0.31471,1,1
27,1628,0,31,-8.34955,0.32,1,1
25,1628,0,36,-5.6,-4.52991,1,1
334,1628,0,37,-5.3959,-4.8,1,1
171,1628,0,39,-2.84,-5.69637,1,1
336,1628,0,39,-2.84,-5.69637,1,1
28,1629,0,9,-8.36,-0.734327,1,1
29,1629,0,9,-8.36,-0.734327,1,1
25,1629,0,35,-5.6,-3.12936,1,1
171,1629,0,38,-2.84,-6.21749,1,1
336,1629,0,38,-2.84,-6.21749,1,1
28,1630,0,8,-8.36,-0.854142,1,1
29,1630,0,8,-8.36,-0.854142,1,1
26,1630,0,11,-6.46609,0.315774,1,1
26,1630,0,25,-6.37168,0.315145,1,1
26,1630,0,30,-6.35944,0.315063,1,1
26,1630,0,31,-6.34752,0.314983,1,1
25,1630,0,33,-5.6,-0.99894,1,1
171,1630,0,37,-2.84,-5.47051,1,1
335,1630,0,37,-3.39589,-4.8,1,1
336,1630,0,37,-2.84,-5.47051,1,1
161,1630,0,39,-0.84,-5.69637,1,1
168,1630,0,39,-0.84,-5.69637,1,1
28,1631,0,6,-8.36,-2.10228,1,1
29,1631,0,6,-8.36,-2.10228,1,1
25,1631,0,10,-5.6,-0.286139,1,1
170,1631,0,36,-2.6502,-4.94,1,1
161,1631,0,38,-0.84,-6.21749,1,1
168,1631,0,38,-0.84,-6.21749,1,1
25,1632,0,9,-5.6,-0.396023,1,1
161,1632,0,37,-0.84,-5.47051,1,1
168,1632,0,37,-0.84,-5.47051,1,1
25,1633,0,7,-5.6,-1.50565,1,1
160,1633,0,36,-0.761872,-4.74,1,1
158,1633,0,39,1.94,-6.20236,1,1
166,1633,0,39,1.94,-6.20236,1,1
158,1634,0,38,1.94,-5.66593,1,1
166,1634,0,38,1.94,-5.66593,1,1
163,1634,0,39,3.44,-5.68875,1,1
347,1634,0,39,3.44,-5.68875,1,1
146,1635,0,34,-0,-2.43848,1,1
143,1635,0,35,0.375832,-3.08,1,1
159,1635,0,36,1.23813,-4.74,1,1
158,1635,0,37,1.94,-5.70515,1,1
166,1635,0,37,1.94,-5.70515,1,1
163,1635,0,39,3.44,-6.21596,1,1
347,1635,0,39,3.44,-6.21596,1,1
146,1636,0,33,-0,-0.397396,1,1
144,1636,0,34,1.1,-2.09881,1,1
157,1636,0,34,1.08,-2.06674,1,1
153,1636,0,35,1.63045,-3.1,1,1
163,1636,0,38,3.44,-5.54874,1,1
347,1636,0,38,3.44,-5.54874,1,1
146,1637,0,9,-0,-0.491783,1,1
134,1637,0,33,1.29431,-1.34,1,1
138,1637,0,33,1.1,-1.04778,1,1
144,1637,0,33,1.1,-1.04778,1,1
156,1637,0,33,1.29431,-1.34,1,1
153,1637,0,35,2.38562,-3.1,1,1
163,1637,0,36,3.44,-5.10155,1,1
164,1637,0,36,3.2828,-4.82,1,1
347,1637,0,36,3.44,-5.10155,1,1
146,1638,0,8,-0,-0.637613,1,1
138,1638,0,9,1.1,0.0755903,1,1
144,1638,0,9,1.1,0.0755902,1,1
134,1638,0,34,2.62672,-1.34,1,1
156,1638,0,34,2.62672,-1.34,1,1
153,1638,0,35,3.63045,-3.1,1,1
348,1638,0,37,4.65385,-4.86,1,1
146,1639,0,7,-0,-1.77056,1,1
138,1639,0,8,1.1,-1.07747,1,1
144,1639,0,8,1.1,-1.07747,1,1
134,1639,0,33,3.29431,-1.34,1,1
156,1639,0,33,3.29431,-1.34,1,1
151,1639,0,34,3.74,-2.02162,1,1
155,1639,0,34,3.74,-2.02162,1,1
147,1639,0,35,4.37583,-3.08,1,1
348,1639,0,36,5.30513,-4.86,1,1
138,1640,0,7,1.1,-1.20433,1,1
144,1640,0,7,1.1,-1.20433,1,1
135,1640,0,32,3.74,0.130199,1,1
142,1640,0,32,3.74,0.130199,1,1
139,1640,0,34,4.9261,-1.82,1,1
149,1640,0,34,5.1,-2.09881,1,1
150,1640,0,34,4.9261,-1.82,1,1
348,1640,0,37,6.65385,-4.86,1,1
134,1641,0,8,2.66351,-1.34,1,1
156,1641,0,8,2.66351,-1.34,1,1
135,1641,0,9,3.74,-0.666954,1,1
142,1641,0,9,3.74,-0.666954,1,1
140,1641,0,33,5.1,-1.04778,1,1
182,1641,0,36,7.30513,-4.86,1,1
186,1641,0,36,7.08,-4.45679,1,1
348,1641,0,36,7.30513,-4.86,1,1
134,1642,0,7,2.89516,-1.34,1,1
156,1642,0,7,2.89516,-1.34,1,1
135,1642,0,8,3.74,-0.793995,1,1
142,1642,0,8,3.74,-0.793995,1,1
186,1642,0,34,7.08,-2.06674,1,1
182,1642,0,37,8.65385,-4.86,1,1
348,1642,0,37,8.65385,-4.86,1,1
151,1643,0,6,3.74,-1.98867,1,1
155,1643,0,6,3.74,-1.98867,1,1
139,1643,0,7,3.92536,-1.82,1,1
150,1643,0,7,3.92536,-1.82,1,1
140,1643,0,8,5.1,-1.07747,1,1
185,1643,0,34,7.66415,-1.9,1,1
182,1643,0,36,9.30513,-4.86,1,1
348,1643,0,36,9.30513,-4.86,1,1
7,1643,0,39,12.22,-6.19474,1,1
350,1643,0,39,12.22,-6.19474,1,1
140,1644,0,7,5.1,-1.20433,1,1
176,1644,0,32,7.84,-0.0752558,1,1
7,1644,0,39,12.22,-5.72194,1,1
350,1644,0,39,12.22,-5.72194,1,1
176,1645,0,9,7.84,-0.59958,1,1
183,1645,0,36,11.3051,-4.86,1,1
349,1645,0,36,11.3051,-4.86,1,1
7,1645,0,38,12.22,-5.99718,1,1
350,1645,0,38,12.22,-5.99718,1,1
176,1646,0,8,7.84,-0.733849,1,1
7,1646,0,36,12.22,-4.20753,1,1
184,1646,0,36,12.22,-4.20753,1,1
7,1647,0,34,12.22,-2.79121,1,1
184,1647,0,34,12.22,-2.79121,1,1
7,1648,0,33,12.22,-0.728244,1,1
177,1648,0,33,12.22,-0.728243,1,1
7,1649,0,9,12.22,-0.343562,1,1
177,1649,0,9,12.22,-0.343562,1,1
7,1650,0,8,12.22,-0.50529,1,1
177,1650,0,8,12.22,-0.50529,1,1
7,1651,0,7,12.22,-1.62486,1,1
177,1651,0,7,12.22,-1.62486,1,1
297,1663,0,34,28.1631,-2.7,1,1
345,1663,0,34,28.1631,-2.7,1,1
343,1663,0,37,29.6319,-5.33356,1,1
298,1664,0,34,28.8,-1.61782,1,1
305,1664,0,34,28.8,-1.61782,1,1
343,1664,0,37,30.8007,-5.0371,1,1
298,1665,0,32,28.8,-0.493074,1,1
305,1665,0,32,28.8,-0.493076,1,1
303,1665,0,34,30.1631,-2.7,1,1
346,1665,0,34,30.1631,-2.7,1,1
343,1665,0,36,31.3292,-4.90304,1,1
298,1666,0,9,28.8,-0.126528,1,1
305,1666,0,9,28.8,-0.126528,1,1
303,1666,0,35,31.4346,-2.7,1,1
346,1666,0,35,31.4346,-2.7,1,1
343,1666,0,37,32.4532,-4.61793,1,1
298,1667,0,8,28.8,-1.25791,1,1
305,1667,0,8,28.8,-1.2579,1,1
303,1667,0,34,32.1631,-2.7,1,1
346,1667,0,34,32.1631,-2.7,1,1
343,1667,0,36,33.081,-4.45866,1,1
298,1668,0,6,28.8,-1.4205,1,1
305,1668,0,6,28.8,-1.4205,1,1
303,1668,0,35,33.4346,-2.7,1,1
346,1668,0,35,33.4346,-2.7,1,1
343,1668,0,36,34.2015,-4.17444,1,1
302,1669,0,34,34.06,-2.53468,1,1
312,1669,0,34,34.1631,-2.7,1,1
316,1669,0,34,34.06,-2.53468,1,1
346,1669,0,34,34.1631,-2.7,1,1
343,1669,0,35,34.8333,-4.0142,1,1
3,1670,0,35,35.52,-2.87444,1,1
312,1670,0,35,35.4346,-2.7,1,1
342,1670,0,35,35.52,-2.87443,1,1
346,1670,0,35,35.4346,-2.7,1,1
3,1671,0,33,35.52,-1.6794,1,1
313,1671,0,33,35.52,-1.67941,1,1
302,1672,0,8,34.06,-0.601523,1,1
316,1672,0,8,34.06,-0.601525,1,1
3,1672,0,11,35.52,0.292682,1,1
313,1672,0,11,35.52,0.292677,1,1
3,1672,0,19,35.52,0.396694,1,1
313,1672,0,19,35.52,0.396695,1,1
3,1672,0,20,35.52,0.354981,1,1
313,1672,0,20,35.52,0.354981,1,1
302,1673,0,7,34.06,-1.73082,1,1
316,1673,0,7,34.06,-1.73082,1,1
3,1673,0,9,35.52,-0.815172,1,1
313,1673,0,9,35.52,-0.815172,1,1
3,1674,0,8,35.52,-0.926316,1,1
313,1674,0,8,35.52,-0.926316,1,1
39,1700,0,8,-21.8636,0.444441,1,1
331,1700,0,8,-21.8379,0.45988,1,1
32,1700,0,34,-18.8815,-1.12839,1,1
35,1700,0,34,-18.8704,-1.14624,1,1
39,1701,0,8,-21.4137,-0.386433,1,1
331,1701,0,8,-21.3892,-0.371721,1,1
32,1701,0,34,-18.3603,-0.860816,1,1
35,1701,0,34,-18.3487,-0.879438,1,1
34,1701,0,37,-15.9897,-4.79,1,1
333,1701,0,37,-15.9814,-4.8,1,1
39,1702,0,6,-21.3209,-0.557833,1,1
331,1702,0,6,-21.301,-0.535245,1,1
32,1702,0,34,-17.3666,-0.350717,1,1
35,1702,0,34,-17.3541,-0.370823,1,1
32,1703,0,33,-16.8686,-0.0950614,1,1
34,1703,0,37,-13.9897,-4.79,1,1
333,1703,0,37,-13.9814,-4.8,1,1
31,1704,0,33,-15.8121,0.32,1,1
35,1705,0,7,-17.54,-0.465913,1,1
32,1705,0,8,-17.2828,-0.307677,1,1
36,1705,0,8,-17.0392,-0.161162,1,1
31,1705,0,32,-15.109,0.32,1,1
34,1705,0,37,-11.9897,-4.79,1,1
333,1705,0,37,-11.9814,-4.8,1,1
32,1706,0,8,-16.1315,0.283319,1,1
31,1706,0,33,-13.8121,0.32,1,1
31,1707,0,9,-14.2794,0.32,1,1
31,1707,0,32,-13.109,0.32,1,1
34,1707,0,37,-9.98965,-4.79,1,1
334,1707,0,37,-9.98136,-4.8,1,1
31,1708,0,8,-14.0705,0.32,1,1
31,1708,0,33,-11.8121,0.32,1,1
28,1708,0,38,-8.36,-4.59562,1,1
29,1708,0,38,-8.36,-4.59562,1,1
31,1709,0,9,-12.2794,0.32,1,1
31,1709,0,32,-11.109,0.32,1,1
24,1709,0,37,-7.98965,-4.79,1,1
28,1709,0,37,-8.36,-4.3433,1,1
29,1709,0,37,-8.36,-4.3433,1,1
334,1709,0,37,-7.98136,-4.8,1,1
31,1710,0,8,-12.0705,0.32,1,1
31,1710,0,33,-9.81208,0.32,1,1
28,1710,0,35,-8.36,-2.1195,1,1
29,1710,0,35,-8.36,-2.1195,1,1
25,1710,0,39,-5.6,-4.71705,1,1
31,1711,0,9,-10.2794,0.32,1,1
28,1711,0,34,-8.36,-0.861287,1,1
29,1711,0,34,-8.36,-0.861287,1,1
24,1711,0,37,-5.98965,-4.79,1,1
334,1711,0,37,-5.98136,-4.8,1,1
31,1712,0,8,-10.0705,0.32,1,1
25,1712,0,36,-5.6,-3.52991,1,1
27,1713,0,9,-8.27936,0.32,1,1
28,1713,0,9,-8.36,0.265673,1,1
29,1713,0,9,-8.36,0.265673,1,1
25,1713,0,35,-5.6,-2.12936,1,1
335,1713,0,37,-3.98136,-4.8,1,1
171,1713,0,38,-2.84,-5.21749,1,1
336,1713,0,38,-2.84,-5.21749,1,1
28,1714,0,8,-8.36,0.145858,1,1
29,1714,0,8,-8.36,0.145858,1,1
25,1714,0,33,-5.6,0.00105981,1,1
26,1714,0,33,-5.80635,0.311376,1,1
28,1715,0,6,-8.36,-1.10228,1,1
29,1715,0,6,-8.36,-1.10228,1,1
26,1715,0,9,-6.2874,0.314583,1,1
161,1715,0,38,-0.84,-5.21749,1,1
168,1715,0,38,-0.84,-5.21749,1,1
26,1716,0,8,-6.08176,0.313212,1,1
25,1717,0,7,-5.6,-0.505646,1,1
160,1717,0,37,-0.0311062,-4.74,1,1
158,1717,0,39,1.94,-5.20236,1,1
166,1717,0,39,1.94,-5.20236,1,1
143,1718,0,36,0.148794,-3.08,1,1
146,1718,0,36,-0,-2.81351,1,1
146,1719,0,34,-0,-1.43848,1,1
143,1719,0,36,0.869622,-3.08,1,1
165,1719,0,37,2.03522,-4.82,1,1
163,1719,0,39,3.44,-5.21596,1,1
347,1719,0,39,3.44,-5.21596,1,1
146,1720,0,33,0,0.602604,1,1
134,1720,0,34,1.25043,-1.34,1,1
138,1720,0,34,1.1,-1.09881,1,1
144,1720,0,34,1.1,-1.09881,1,1
156,1720,0,34,1.25043,-1.34,1,1
153,1720,0,36,2.15996,-3.1,1,1
146,1721,0,9,0,0.508217,1,1
138,1721,0,33,1.1,-0.047782,1,1
144,1721,0,33,1.1,-0.0477819,1,1
134,1721,0,34,1.93858,-1.34,1,1
156,1721,0,34,1.93858,-1.34,1,1
153,1721,0,36,2.88079,-3.1,1,1
348,1721,0,37,4.06838,-4.86,1,1
146,1722,0,8,0,0.362386,1,1
138,1722,0,9,1.1,1.07559,1,1
144,1722,0,9,1.1,1.07559,1,1
134,1722,0,34,3.25043,-1.34,1,1
156,1722,0,34,3.25043,-1.34,1,1
147,1722,0,36,4.14879,-3.08,1,1
186,1722,0,39,7.08,-4.69855,1,1
146,1723,0,7,-0,-0.770564,1,1
138,1723,0,8,1.1,-0.0774666,1,1
144,1723,0,8,1.1,-0.0774667,1,1
135,1723,0,34,3.74,-1.02162,1,1
139,1723,0,34,4.23796,-1.82,1,1
142,1723,0,34,3.74,-1.02162,1,1
150,1723,0,34,4.23796,-1.82,1,1
147,1723,0,36,4.86962,-3.08,1,1
348,1723,0,37,6.06838,-4.86,1,1
138,1724,0,7,1.1,-0.204334,1,1
144,1724,0,7,1.1,-0.204334,1,1
129,1724,0,32,3.90072,0.8,1,1
133,1724,0,32,3.74,1.1302,1,1
135,1724,0,32,3.74,1.1302,1,1
141,1724,0,32,3.91045,0.78,1,1
140,1724,0,34,5.1,-1.09881,1,1
186,1724,0,37,7.08,-4.37401,1,1
135,1725,0,9,3.74,0.333046,1,1
142,1725,0,9,3.74,0.333046,1,1
129,1725,0,11,4.52441,0.8,1,1
141,1725,0,11,4.51237,0.78,1,1
129,1725,0,31,4.65853,0.8,1,1
141,1725,0,32,4.66709,0.78,1,1
186,1725,0,36,7.08,-3.45679,1,1
182,1725,0,37,8.06838,-4.86,1,1
348,1725,0,37,8.06838,-4.86,1,1
135,1726,0,8,3.74,0.206005,1,1
142,1726,0,8,3.74,0.206005,1,1
129,1726,0,9,4.69095,0.8,1,1
130,1726,0,9,5.1,1.07559,1,1
141,1726,0,9,4.66127,0.78,1,1
185,1726,0,35,7.53252,-1.9,1,1
135,1727,0,6,3.74,-0.988666,1,1
142,1727,0,6,3.74,-0.988666,1,1
176,1727,0,34,7.84,-1.18195,1,1
7,1727,0,39,12.22,-5.19474,1,1
350,1727,0,39,12.22,-5.19474,1,1
181,1728,0,32,7.84,0.924743,1,1
7,1728,0,39,12.22,-4.72194,1,1
184,1728,0,39,12.22,-4.72194,1,1
181,1729,0,9,7.84,0.400419,1,1
183,1729,0,37,12.0684,-4.86,1,1
349,1729,0,37,12.0684,-4.86,1,1
7,1729,0,38,12.22,-4.99718,1,1
350,1729,0,38,12.22,-4.99718,1,1
181,1730,0,8,7.84,0.266152,1,1
7,1730,0,36,12.22,-3.20753,1,1
184,1730,0,36,12.22,-3.20753,1,1
176,1731,0,7,7.84,-0.876532,1,1
7,1731,0,34,12.22,-1.79121,1,1
177,1731,0,34,12.22,-1.79121,1,1
7,1732,0,33,12.22,0.271756,1,1
177,1732,0,33,12.22,0.271755,1,1
7,1733,0,9,12.22,0.656438,1,1
177,1733,0,9,12.22,0.656438,1,1
7,1734,0,8,12.22,0.49471,1,1
177,1734,0,8,12.22,0.49471,1,1
7,1735,0,7,12.22,-0.624859,1,1
177,1735,0,7,12.22,-0.624859,1,1
297,1747,0,35,28.6794,-2.7,1,1
345,1747,0,35,28.6794,-2.7,1,1
343,1747,0,38,30.6036,-5.08709,1,1
298,1748,0,34,28.8,-0.617822,1,1
305,1748,0,34,28.8,-0.617821,1,1
343,1748,0,38,32.1084,-4.70539,1,1
298,1749,0,32,28.8,0.506931,1,1
305,1749,0,32,28.8,0.506927,1,1
303,1749,0,35,30.6794,-2.7,1,1
346,1749,0,35,30.6794,-2.7,1,1
343,1749,0,37,31.9694,-4.74063,1,1
303,1750,0,36,31.9366,-2.7,1,1
346,1750,0,36,31.9366,-2.7,1,1
343,1750,0,37,33.1382,-4.44417,1,1
298,1751,0,8,28.8,-0.257908,1,1
305,1751,0,8,28.8,-0.257906,1,1
303,1751,0,35,32.6794,-2.7,1,1
346,1751,0,35,32.6794,-2.7,1,1
343,1751,0,37,33.6219,-4.32147,1,1
298,1752,0,6,28.8,-0.420496,1,1
305,1752,0,6,28.8,-0.420498,1,1
303,1752,0,36,33.9366,-2.7,1,1
346,1752,0,36,33.9366,-2.7,1,1
343,1752,0,37,34.7906,-4.02501,1,1
302,1753,0,34,34.06,-1.53468,1,1
316,1753,0,34,34.06,-1.53468,1,1
312,1753,0,35,34.6794,-2.7,1,1
346,1753,0,35,34.6794,-2.7,1,1
343,1753,0,36,35.322,-3.89022,1,1
301,1754,0,33,34.06,0.512371,1,1
315,1754,0,33,34.06,0.512371,1,1
3,1754,0,35,35.52,-1.87444,1,1
313,1754,0,35,35.52,-1.87443,1,1
301,1755,0,9,34.06,0.54864,1,1
315,1755,0,9,34.06,0.54864,1,1
3,1755,0,33,35.52,-0.679402,1,1
313,1755,0,33,35.52,-0.679398,1,1
3,1756,0,11,35.52,1.29268,1,1
313,1756,0,11,35.52,1.29267,1,1
3,1756,0,19,35.52,1.39669,1,1
313,1756,0,19,35.52,1.39669,1,1
3,1756,0,20,35.52,1.35498,1,1
313,1756,0,20,35.52,1.35498,1,1
302,1757,0,7,34.06,-0.730825,1,1
316,1757,0,7,34.06,-0.730824,1,1
3,1757,0,9,35.52,0.184829,1,1
313,1757,0,9,35.52,0.184827,1,1
3,1758,0,8,35.52,0.0736843,1,1
313,1758,0,8,35.52,0.0736843,1,1
39,1783,0,9,-22.3221,1.29122,1,1
331,1783,0,9,-22.2959,1.30883,1,1
32,1783,0,35,-19.4561,-1.42331,1,1
35,1783,0,35,-19.4473,-1.44123,1,1
39,1784,0,8,-22.272,1.19878,1,1
331,1784,0,8,-22.2453,1.21487,1,1
32,1784,0,35,-18.4613,-0.912658,1,1
35,1784,0,35,-18.4517,-0.93214,1,1
39,1785,0,7,-21.8139,0.35269,1,1
331,1785,0,7,-21.789,0.369193,1,1
32,1785,0,34,-17.8878,-0.618295,1,1
35,1785,0,34,-17.8758,-0.637621,1,1
37,1786,0,22,-18.3695,2.35983,1,1
37,1786,0,25,-18.3569,2.33615,1,1
37,1786,0,30,-18.3491,2.3215,1,1
32,1786,0,34,-16.8941,-0.108195,1,1
37,1787,0,9,-17.9388,1.54945,1,1
32,1787,0,34,-16.3729,0.159382,1,1
37,1788,0,8,-17.8783,1.43559,1,1
31,1788,0,34,-15.1612,0.32,1,1
31,1789,0,33,-14.4796,0.32,1,1
36,1790,0,6,-17.331,0.43066,1,1
10,1790,0,9,-14.8638,2.1,1,1
10,1790,0,32,-14.2453,2.1,1,1
31,1790,0,34,-13.1612,0.32,1,1
31,1791,0,7,-15.8633,0.32,1,1
31,1791,0,33,-12.4796,0.32,1,1
28,1791,0,39,-8.36,-4.21052,1,1
29,1791,0,39,-8.36,-4.21052,1,1
31,1792,0,5,-15.4044,0.32,1,1
10,1792,0,9,-12.8638,2.1,1,1
10,1792,0,32,-12.2453,2.1,1,1
31,1792,0,34,-11.1612,0.32,1,1
28,1792,0,38,-8.36,-3.59562,1,1
29,1792,0,38,-8.36,-3.59562,1,1
31,1793,0,7,-13.8633,0.32,1,1
31,1793,0,33,-10.4796,0.32,1,1
28,1793,0,37,-8.36,-3.3433,1,1
29,1793,0,37,-8.36,-3.3433,1,1
25,1793,0,39,-5.6,-4.18984,1,1
31,1794,0,5,-13.4044,0.32,1,1
10,1794,0,9,-10.8638,2.1,1,1
10,1794,0,32,-10.2453,2.1,1,1
28,1794,0,35,-8.36,-1.1195,1,1
29,1794,0,35,-8.36,-1.1195,1,1
25,1794,0,39,-5.6,-3.71705,1,1
31,1795,0,7,-11.8633,0.32,1,1
30,1795,0,33,-8.4796,0.32,1,1
28,1795,0,34,-8.36,0.138712,1,1
29,1795,0,34,-8.36,0.138712,1,1
25,1795,0,38,-5.6,-4.03936,1,1
31,1796,0,5,-11.4044,0.32,1,1
10,1796,0,9,-8.86377,2.1,1,1
10,1796,0,32,-8.2453,2.1,1,1
25,1796,0,36,-5.6,-2.52991,1,1
31,1797,0,7,-9.86326,0.32,1,1
26,1797,0,33,-6.47684,0.315846,1,1
25,1797,0,35,-5.6,-1.12936,1,1
12,1798,0,9,-6.86377,2.1,1,1
12,1798,0,32,-6.2453,2.1,1,1
28,1799,0,6,-8.36,-0.102277,1,1
29,1799,0,6,-8.36,-0.102277,1,1
26,1801,0,7,-5.87558,0.311837,1,1
20,1802,0,9,-2.86377,2.1,1,1
20,1802,0,32,-2.2453,2.1,1,1
146,1802,0,36,-0,-1.81351,1,1
143,1802,0,37,0.836244,-3.08,1,1
146,1803,0,34,-0,-0.43848,1,1
144,1803,0,36,1.1,-2.49261,1,1
153,1803,0,36,1.43913,-3.1,1,1
157,1803,0,36,1.08,-2.45679,1,1
20,1804,0,9,-0.86377,2.1,1,1
20,1804,0,32,-0.245301,2.1,1,1
146,1804,0,33,0,1.6026,1,1
138,1804,0,34,1.1,-0.0988106,1,1
144,1804,0,34,1.1,-0.0988106,1,1
134,1804,0,35,1.74797,-1.34,1,1
156,1804,0,35,1.74797,-1.34,1,1
153,1804,0,37,2.85282,-3.1,1,1
146,1805,0,9,0,1.50822,1,1
138,1805,0,33,1.1,0.952218,1,1
144,1805,0,33,1.1,0.952218,1,1
134,1805,0,35,2.50314,-1.34,1,1
156,1805,0,35,2.50314,-1.34,1,1
153,1805,0,36,3.43913,-3.1,1,1
146,1806,0,8,0,1.36239,1,1
121,1806,0,9,0.987804,2,1,1
145,1806,0,9,0.987804,2,1,1
121,1806,0,32,1.80337,2,1,1
137,1806,0,32,1.80337,2,1,1
135,1806,0,35,3.74,-1.32372,1,1
142,1806,0,35,3.74,-1.32372,1,1
139,1806,0,36,4.00362,-1.82,1,1
150,1806,0,36,4.00362,-1.82,1,1
147,1806,0,37,4.83624,-3.08,1,1
186,1806,0,39,7.08,-3.69855,1,1
146,1807,0,7,0,0.229436,1,1
138,1807,0,8,1.1,0.922533,1,1
144,1807,0,8,1.1,0.922533,1,1
135,1807,0,34,3.74,-0.0216189,1,1
142,1807,0,34,3.74,-0.0216193,1,1
139,1807,0,35,4.73818,-1.82,1,1
150,1807,0,35,4.73818,-1.82,1,1
186,1807,0,38,7.08,-4.19874,1,1
138,1808,0,7,1.1,0.795666,1,1
144,1808,0,7,1.1,0.795665,1,1
121,1808,0,9,2.9878,2,1,1
137,1808,0,9,2.9878,2,1,1
122,1808,0,10,3.36,2.20229,1,1
128,1808,0,10,3.36,2.20229,1,1
124,1808,0,32,3.80337,2,1,1
131,1808,0,32,3.80337,2,1,1
129,1808,0,33,4.5337,0.8,1,1
141,1808,0,33,4.547,0.78,1,1
186,1808,0,37,7.08,-3.37401,1,1
130,1809,0,33,5.1,0.952218,1,1
186,1809,0,36,7.08,-2.45679,1,1
133,1810,0,8,3.74,1.20601,1,1
124,1810,0,9,4.9878,2,1,1
125,1810,0,9,5.1,2.07559,1,1
131,1810,0,9,4.9878,2,1,1
176,1810,0,36,7.84,-1.52695,1,1
135,1811,0,6,3.74,0.0113338,1,1
142,1811,0,6,3.74,0.0113336,1,1
129,1811,0,8,4.89628,0.8,1,1
130,1811,0,8,5.1,0.922533,1,1
141,1811,0,8,4.86302,0.78,1,1
176,1811,0,34,7.84,-0.181949,1,1
7,1811,0,39,12.22,-4.19474,1,1
184,1811,0,39,12.22,-4.19474,1,1
141,1812,0,7,5.07635,0.78,1,1
7,1812,0,39,12.22,-3.72194,1,1
184,1812,0,39,12.22,-3.72194,1,1
7,1813,0,38,12.22,-3.99718,1,1
184,1813,0,38,12.22,-3.99718,1,1
181,1814,0,8,7.84,1.26615,1,1
7,1814,0,36,12.22,-2.20753,1,1
184,1814,0,36,12.22,-2.20753,1,1
181,1815,0,7,7.84,0.123468,1,1
7,1815,0,34,12.22,-0.791207,1,1
177,1815,0,34,12.22,-0.791206,1,1
7,1816,0,33,12.22,1.27176,1,1
177,1816,0,33,12.22,1.27176,1,1
7,1817,0,9,12.22,1.65644,1,1
177,1817,0,9,12.22,1.65644,1,1
7,1818,0,8,12.22,1.49471,1,1
177,1818,0,8,12.22,1.49471,1,1
7,1819,0,7,12.22,0.375141,1,1
177,1819,0,7,12.22,0.375141,1,1
298,1831,0,35,28.8,-1.94625,1,1
305,1831,0,35,28.8,-1.94626,1,1
291,1832,0,9,26.9878,2,1,1
300,1832,0,9,26.9878,2,1,1
291,1832,0,32,27.8034,2,1,1
300,1832,0,32,27.8034,2,1,1
298,1832,0,34,28.8,0.38218,1,1
305,1832,0,34,28.8,0.382179,1,1
303,1832,0,37,30.5212,-2.7,1,1
346,1832,0,37,30.5212,-2.7,1,1
303,1833,0,36,31.2158,-2.7,1,1
346,1833,0,36,31.2158,-2.7,1,1
343,1833,0,39,34.1097,-4.19774,1,1
299,1834,0,9,28.8,1.87347,1,1
303,1834,0,37,32.5212,-2.7,1,1
346,1834,0,37,32.5212,-2.7,1,1
309,1835,0,11,30.54,1.82589,1,1
306,1835,0,32,30.8326,1.44,1,1
308,1835,0,32,30.8326,1.44,1,1
303,1835,0,36,33.2158,-2.7,1,1
346,1835,0,36,33.2158,-2.7,1,1
343,1835,0,38,34.5736,-4.08006,1,1
298,1836,0,6,28.8,0.579504,1,1
305,1836,0,6,28.8,0.579503,1,1
309,1836,0,9,30.54,1.6983,1,1
306,1836,0,33,32.1081,1.44,1,1
308,1836,0,33,32.1081,1.44,1,1
302,1836,0,36,34.06,-1.92098,1,1
316,1836,0,36,34.06,-1.92097,1,1
312,1836,0,37,34.5212,-2.7,1,1
346,1836,0,37,34.5212,-2.7,1,1
3,1836,0,38,35.52,-3.56749,1,1
342,1836,0,38,35.52,-3.56749,1,1
306,1837,0,9,31.8987,1.44,1,1
308,1837,0,9,31.8987,1.44,1,1
306,1837,0,32,32.8326,1.44,1,1
308,1837,0,32,32.8326,1.44,1,1
316,1837,0,34,34.06,-0.53468,1,1
312,1837,0,36,35.2158,-2.7,1,1
346,1837,0,36,35.2158,-2.7,1,1
3,1837,0,37,35.52,-3.19856,1,1
342,1837,0,37,35.52,-3.19855,1,1
306,1838,0,8,32.129,1.44,1,1
308,1838,0,8,32.129,1.44,1,1
308,1838,0,33,34.1081,1.44,1,1
314,1838,0,33,34.1081,1.44,1,1
3,1838,0,35,35.52,-0.874437,1,1
313,1838,0,35,35.52,-0.874435,1,1
306,1839,0,9,33.8988,1.44,1,1
308,1839,0,9,33.8988,1.44,1,1
308,1839,0,32,34.8326,1.44,1,1
314,1839,0,32,34.8326,1.44,1,1
3,1839,0,33,35.52,0.320593,1,1
313,1839,0,33,35.52,0.320593,1,1
301,1840,0,8,34.06,1.39847,1,1
