bid,lid,aid,sid,x,z,hit1,hit2
2,1055,2,33,-0.482893,-9.82,1,1
355,1055,2,33,-0.496192,-9.8,1,1
172,1055,2,35,-1.18369,-8.7,1,1
353,1055,2,35,-1.18369,-8.7,1,1
171,1055,2,37,-2.84,-5.89003,1,1
336,1055,2,37,-2.84,-5.89003,1,1
2,1055,3,7,4.12912,-9.82,1,1
351,1055,3,7,4.12912,-9.82,1,1
2,1056,0,34,9.23796,-9.82,1,1
351,1056,0,34,9.23796,-9.82,1,1
175,1056,1,8,3.44,-7.93577,1,1
347,1056,1,8,3.44,-7.93577,1,1
167,1056,1,9,2.87045,-7.04,1,1
173,1056,1,9,2.87044,-7.04,1,1
163,1056,1,33,3.44,-5.65876,1,1
347,1056,1,33,3.44,-5.65876,1,1
348,1056,1,34,4.67765,-4.86,1,1
186,1056,1,36,7.08,-3.56474,1,1
2,1056,2,7,4.11825,-9.82,1,1
351,1056,2,7,4.11825,-9.82,1,1
2,1056,2,33,0.517107,-9.82,1,1
355,1056,2,33,0.503808,-9.8,1,1
174,1056,2,35,-0.183695,-8.7,1,1
353,1056,2,35,-0.183694,-8.7,1,1
168,1056,2,36,-0.84,-7.38679,1,1
171,1056,2,38,-2.84,-5.43313,1,1
336,1056,2,38,-2.84,-5.43313,1,1
2,1056,3,7,5.12912,-9.82,1,1
351,1056,3,7,5.12912,-9.82,1,1
2,1057,0,34,10.238,-9.82,1,1
351,1057,0,34,10.238,-9.82,1,1
163,1057,1,11,3.44,-6.32036,1,1
347,1057,1,11,3.44,-6.32036,1,1
163,1057,1,26,3.44,-6.22574,1,1
347,1057,1,26,3.44,-6.22574,1,1
163,1057,1,30,3.44,-6.21634,1,1
347,1057,1,30,3.44,-6.21634,1,1
163,1057,1,31,3.44,-6.19832,1,1
347,1057,1,31,3.44,-6.19832,1,1
348,1057,1,34,5.67765,-4.86,1,1
186,1057,1,35,7.08,-4.10991,1,1
2,1057,2,7,5.11825,-9.82,1,1
351,1057,2,7,5.11825,-9.82,1,1
2,1057,2,33,1.51711,-9.82,1,1
355,1057,2,33,1.50381,-9.8,1,1
174,1057,2,35,0.816305,-8.7,1,1
353,1057,2,35,0.816306,-8.7,1,1
162,1057,2,36,-0.0336269,-7.04,1,1
173,1057,2,36,-0.0336266,-7.04,1,1
161,1057,2,37,-0.84,-5.89003,1,1
168,1057,2,37,-0.84,-5.89003,1,1
171,1057,2,39,-2.84,-5.39775,1,1
336,1057,2,39,-2.84,-5.39775,1,1
2,1057,3,7,6.12912,-9.82,1,1
351,1057,3,7,6.12912,-9.82,1,1
2,1058,0,34,11.238,-9.82,1,1
351,1058,0,34,11.238,-9.82,1,1
186,1058,1,34,7.08,-4.60905,1,1
348,1058,1,34,6.67765,-4.86,1,1
2,1058,2,7,6.11825,-9.82,1,1
351,1058,2,7,6.11825,-9.82,1,1
2,1058,2,33,2.51711,-9.82,1,1
355,1058,2,33,2.50381,-9.8,1,1
174,1058,2,35,1.81631,-8.7,1,1
353,1058,2,35,1.81631,-8.7,1,1
162,1058,2,36,0.966373,-7.04,1,1
173,1058,2,36,0.966373,-7.04,1,1
161,1058,2,38,-0.84,-5.43313,1,1
168,1058,2,38,-0.84,-5.43313,1,1
2,1058,3,7,7.12912,-9.82,1,1
351,1058,3,7,7.12912,-9.82,1,1
7,1059,0,34,12.22,-9.79121,1,1
350,1059,0,34,12.22,-9.79121,1,1
182,1059,1,34,7.67765,-4.86,1,1
348,1059,1,34,7.67765,-4.86,1,1
2,1059,2,7,7.11825,-9.82,1,1
351,1059,2,7,7.11825,-9.82,1,1
2,1059,2,33,3.51711,-9.82,1,1
351,1059,2,33,3.51711,-9.82,1,1
347,1059,2,34,3.44,-9.70023,1,1
352,1059,2,34,3.44,-9.70023,1,1
174,1059,2,35,2.81631,-8.7,1,1
353,1059,2,35,2.81631,-8.7,1,1
158,1059,2,36,1.94,-6.99277,1,1
166,1059,2,36,1.94,-6.99276,1,1
167,1059,2,36,1.96637,-7.04,1,1
173,1059,2,36,1.96637,-7.04,1,1
161,1059,2,39,-0.84,-5.39775,1,1
168,1059,2,39,-0.84,-5.39775,1,1
2,1059,3,7,8.12912,-9.82,1,1
351,1059,3,7,8.12912,-9.82,1,1
7,1060,0,33,12.22,-8.22824,1,1
350,1060,0,33,12.22,-8.22825,1,1
182,1060,1,34,8.67765,-4.86,1,1
348,1060,1,34,8.67765,-4.86,1,1
7,1060,1,37,12.22,-2.69408,1,1
184,1060,1,37,12.22,-2.69408,1,1
2,1060,2,7,8.11825,-9.82,1,1
351,1060,2,7,8.11825,-9.82,1,1
2,1060,2,33,4.51711,-9.82,1,1
351,1060,2,33,4.51711,-9.82,1,1
175,1060,2,35,3.44,-7.93149,1,1
347,1060,2,35,3.44,-7.93149,1,1
167,1060,2,36,2.96637,-7.04,1,1
173,1060,2,36,2.96637,-7.04,1,1
158,1060,2,37,1.94,-5.62467,1,1
166,1060,2,37,1.94,-5.62467,1,1
2,1060,3,7,9.12912,-9.82,1,1
351,1060,3,7,9.12912,-9.82,1,1
7,1061,0,9,12.22,-7.34356,1,1
350,1061,0,9,12.22,-7.34356,1,1
348,1061,1,34,9.67765,-4.86,1,1
7,1061,1,36,12.22,-3.48657,1,1
184,1061,1,36,12.22,-3.48657,1,1
2,1061,2,7,9.11825,-9.82,1,1
351,1061,2,7,9.11825,-9.82,1,1
2,1061,2,33,5.51711,-9.82,1,1
351,1061,2,33,5.51711,-9.82,1,1
163,1061,2,37,3.44,-6.22776,1,1
347,1061,2,37,3.44,-6.22776,1,1
158,1061,2,38,1.94,-5.38157,1,1
166,1061,2,38,1.94,-5.38157,1,1
2,1061,3,7,10.1291,-9.82,1,1
351,1061,3,7,10.1291,-9.82,1,1
7,1062,0,8,12.22,-8.00529,1,1
350,1062,0,8,12.22,-8.00529,1,1
7,1062,1,35,12.22,-4.04136,1,1
184,1062,1,35,12.22,-4.04136,1,1
2,1062,2,7,10.1182,-9.82,1,1
351,1062,2,7,10.1182,-9.82,1,1
2,1062,2,33,6.51711,-9.82,1,1
351,1062,2,33,6.51711,-9.82,1,1
163,1062,2,38,3.44,-5.49876,1,1
347,1062,2,38,3.44,-5.49876,1,1
158,1062,2,39,1.94,-5.40374,1,1
166,1062,2,39,1.94,-5.40374,1,1
2,1062,3,7,11.1291,-9.82,1,1
351,1062,3,7,11.1291,-9.82,1,1
7,1063,0,7,12.22,-8.62486,1,1
350,1063,0,7,12.22,-8.62486,1,1
183,1063,1,34,11.6777,-4.86,1,1
349,1063,1,34,11.6777,-4.86,1,1
7,1063,1,35,12.22,-4.53101,1,1
184,1063,1,35,12.22,-4.53101,1,1
2,1063,2,7,11.1182,-9.82,1,1
351,1063,2,7,11.1182,-9.82,1,1
2,1063,2,33,7.51711,-9.82,1,1
351,1063,2,33,7.51711,-9.82,1,1
163,1063,2,39,3.44,-5.39014,1,1
347,1063,2,39,3.44,-5.39014,1,1
2,1063,3,7,12.1291,-9.82,1,1
351,1063,3,7,12.1291,-9.82,1,1
2,1115,0,35,-15.2618,-9.82,1,1
332,1115,0,35,-15.2716,-9.8,1,1
330,1115,1,5,-20.6069,-8.2368,1,1
1,1115,1,6,-20.684,-8.17833,1,1
1,1115,1,32,-22.344,-5.09537,1,1
330,1115,1,32,-22.3114,-5.07949,1,1
33,1115,1,35,-19.7098,-3.49665,1,1
331,1115,1,35,-19.7046,-3.49409,1,1
32,1115,1,39,-16.5452,0.070941,1,1
1,1115,2,5,-20.5217,-8.47974,1,1
330,1115,2,5,-20.4995,-8.43571,1,1
2,1115,3,8,-19.2423,-9.82,1,1
332,1115,3,8,-19.2543,-9.8,1,1
2,1116,0,35,-14.2618,-9.82,1,1
332,1116,0,35,-14.2716,-9.8,1,1
33,1116,1,34,-19.4573,-3.94417,1,1
331,1116,1,34,-19.4606,-3.94625,1,1
31,1116,1,39,-15.552,0.32,1,1
1,1116,2,7,-20.2184,-9.04296,1,1
330,1116,2,7,-20.184,-9.02018,1,1
2,1116,3,8,-18.2423,-9.82,1,1
332,1116,3,8,-18.2543,-9.8,1,1
2,1117,0,35,-13.2618,-9.82,1,1
332,1117,0,35,-13.2716,-9.8,1,1
33,1117,1,33,-19.1921,-4.41412,1,1
331,1117,1,33,-19.2039,-4.422,1,1
31,1117,1,39,-14.552,0.32,1,1
1,1117,2,8,-19.9689,-9.50626,1,1
330,1117,2,8,-19.9332,-9.48476,1,1
2,1117,3,8,-17.2423,-9.82,1,1
332,1117,3,8,-17.2543,-9.8,1,1
2,1118,0,35,-12.2618,-9.82,1,1
332,1118,0,35,-12.2716,-9.8,1,1
34,1118,1,33,-18.7574,-4.79,1,1
333,1118,1,33,-18.7724,-4.8,1,1
31,1118,1,39,-13.552,0.32,1,1
2,1118,2,9,-19.4682,-9.82,1,1
332,1118,2,9,-19.4385,-9.8,1,1
2,1118,3,8,-16.2423,-9.82,1,1
332,1118,3,8,-16.2543,-9.8,1,1
2,1119,0,35,-11.2618,-9.82,1,1
332,1119,0,35,-11.2716,-9.8,1,1
34,1119,1,33,-17.7574,-4.79,1,1
333,1119,1,33,-17.7724,-4.8,1,1
31,1119,1,39,-12.552,0.32,1,1
2,1119,2,9,-18.4682,-9.82,1,1
332,1119,2,9,-18.4385,-9.8,1,1
2,1119,3,8,-15.2423,-9.82,1,1
332,1119,3,8,-15.2543,-9.8,1,1
2,1120,0,35,-10.2618,-9.82,1,1
332,1120,0,35,-10.2716,-9.8,1,1
34,1120,1,33,-16.7574,-4.79,1,1
333,1120,1,33,-16.7724,-4.8,1,1
31,1120,1,39,-11.552,0.32,1,1
2,1120,2,9,-17.4682,-9.82,1,1
332,1120,2,9,-17.4385,-9.8,1,1
2,1120,2,32,-18.8357,-9.82,1,1
332,1120,2,32,-18.8454,-9.8,1,1
1,1120,2,38,-22.6805,-4.47052,1,1
330,1120,2,38,-22.6343,-4.48134,1,1
2,1120,3,8,-14.2423,-9.82,1,1
332,1120,3,8,-14.2543,-9.8,1,1
2,1121,0,35,-9.26182,-9.82,1,1
332,1121,0,35,-9.27162,-9.8,1,1
34,1121,1,33,-15.7574,-4.79,1,1
333,1121,1,33,-15.7724,-4.8,1,1
31,1121,1,39,-10.552,0.32,1,1
2,1121,2,9,-16.4682,-9.82,1,1
332,1121,2,9,-16.4385,-9.8,1,1
2,1121,2,32,-17.8357,-9.82,1,1
332,1121,2,32,-17.8454,-9.8,1,1
1,1121,2,39,-22.7214,-4.39453,1,1
330,1121,2,39,-22.6818,-4.39345,1,1
2,1121,3,8,-13.2423,-9.82,1,1
332,1121,3,8,-13.2543,-9.8,1,1
2,1122,0,35,-8.26182,-9.82,1,1
332,1122,0,35,-8.27162,-9.8,1,1
34,1122,1,33,-14.7574,-4.79,1,1
333,1122,1,33,-14.7724,-4.8,1,1
31,1122,1,39,-9.55195,0.32,1,1
2,1122,2,9,-15.4682,-9.82,1,1
332,1122,2,9,-15.4385,-9.8,1,1
2,1122,2,32,-16.8357,-9.82,1,1
332,1122,2,32,-16.8454,-9.8,1,1
2,1122,3,8,-12.2423,-9.82,1,1
332,1122,3,8,-12.2543,-9.8,1,1
2,1123,0,35,-7.26182,-9.82,1,1
332,1123,0,35,-7.27162,-9.8,1,1
34,1123,1,33,-13.7574,-4.79,1,1
333,1123,1,33,-13.7724,-4.8,1,1
30,1123,1,39,-8.55196,0.32,1,1
2,1123,2,9,-14.4682,-9.82,1,1
332,1123,2,9,-14.4385,-9.8,1,1
