"bid","lid","aid","sid","x","z","hit1","hit2"
355,1049,5,8,-1.02943,-9.8,1,1
168,1050,0,7,-0.84,-8.6646,1,1
172,1050,0,7,-0.893454,-8.7,1,1
353,1050,0,7,-0.893455,-8.7,1,1
174,1050,0,33,2.5337,-8.7,1,1
353,1050,0,33,2.5337,-8.7,1,1
2,1050,0,34,3.23796,-9.82,1,1
355,1050,0,34,3.22548,-9.8,1,1
172,1050,1,7,-1.67927,-8.7,1,1
353,1050,1,7,-1.67927,-8.7,1,1
161,1050,1,33,-0.84,-5.6064,1,1
168,1050,1,33,-0.84,-5.6064,1,1
158,1050,1,35,1.94,-5.53299,1,1
166,1050,1,35,1.94,-5.53299,1,1
163,1050,1,36,3.44,-5.59469,1,1
347,1050,1,36,3.44,-5.59469,1,1
348,1050,1,38,5.57031,-4.86,1,1
336,1050,2,8,-2.84,-8.81471,1,1
354,1050,2,8,-2.84,-8.81471,1,1
335,1050,2,35,-3.22983,-4.8,1,1
2,1050,3,7,-1.88175,-9.82,1,1
355,1050,3,7,-1.85156,-9.8,1,1
2,1050,3,33,-5.48289,-9.82,1,1
332,1050,3,33,-5.49619,-9.8,1,1
2,1050,4,7,-1.22165,-9.82,1,1
355,1050,4,7,-1.22288,-9.8,1,1
2,1050,5,8,0.00668537,-9.82,1,1
355,1050,5,8,-0.0294338,-9.8,1,1
174,1051,0,7,0.106546,-8.7,1,1
353,1051,0,7,0.106545,-8.7,1,1
175,1051,0,33,3.44,-8.55909,1,1
347,1051,0,33,3.44,-8.5591,1,1
2,1051,0,34,4.23796,-9.82,1,1
351,1051,0,34,4.23796,-9.82,1,1
174,1051,1,7,-0.679267,-8.7,1,1
353,1051,1,7,-0.679267,-8.7,1,1
162,1051,1,8,-0.738261,-7.04,1,1
173,1051,1,8,-0.738261,-7.04,1,1
161,1051,1,13,-0.84,-5.57567,1,1
168,1051,1,13,-0.84,-5.57567,1,1
161,1051,1,20,-0.84,-5.66571,1,1
168,1051,1,20,-0.84,-5.66571,1,1
158,1051,1,34,1.94,-5.51566,1,1
166,1051,1,34,1.94,-5.51566,1,1
163,1051,1,35,3.44,-5.56717,1,1
347,1051,1,35,3.44,-5.56717,1,1
348,1051,1,38,6.57031,-4.86,1,1
186,1051,1,39,7.08,-4.07103,1,1
172,1051,2,8,-2.04716,-8.7,1,1
353,1051,2,8,-2.04716,-8.7,1,1
171,1051,2,9,-2.84,-8.27844,1,1
336,1051,2,9,-2.84,-8.27844,1,1
170,1051,2,34,-2.31835,-4.94,1,1
171,1051,2,34,-2.84,-5.9191,1,1
336,1051,2,34,-2.84,-5.9191,1,1
2,1051,3,7,-0.881753,-9.82,1,1
355,1051,3,7,-0.851555,-9.8,1,1
2,1051,3,33,-4.48289,-9.82,1,1
332,1051,3,33,-4.49619,-9.8,1,1
2,1051,4,7,-0.221649,-9.82,1,1
355,1051,4,7,-0.222878,-9.8,1,1
2,1051,5,8,1.00669,-9.82,1,1
355,1051,5,8,0.970566,-9.8,1,1
174,1052,0,7,1.10655,-8.7,1,1
353,1052,0,7,1.10654,-8.7,1,1
175,1052,0,10,3.44,-7.27456,1,1
347,1052,0,10,3.44,-7.27457,1,1
2,1052,0,34,5.23796,-9.82,1,1
351,1052,0,34,5.23796,-9.82,1,1
174,1052,1,7,0.320733,-8.7,1,1
353,1052,1,7,0.320733,-8.7,1,1
162,1052,1,8,0.261739,-7.04,1,1
173,1052,1,8,0.261739,-7.04,1,1
158,1052,1,33,1.94,-5.55702,1,1
166,1052,1,33,1.94,-5.55702,1,1
163,1052,1,35,3.44,-5.49881,1,1
347,1052,1,35,3.44,-5.49881,1,1
182,1052,1,38,7.57031,-4.86,1,1
348,1052,1,38,7.57031,-4.86,1,1
172,1052,2,8,-1.04716,-8.7,1,1
353,1052,2,8,-1.04716,-8.7,1,1
171,1052,2,13,-2.84,-7.74202,1,1
336,1052,2,13,-2.84,-7.74202,1,1
171,1052,2,18,-2.84,-7.82438,1,1
336,1052,2,18,-2.84,-7.82438,1,1
171,1052,2,21,-2.84,-7.72054,1,1
336,1052,2,21,-2.84,-7.72054,1,1
171,1052,2,25,-2.84,-7.69144,1,1
336,1052,2,25,-2.84,-7.69144,1,1
146,1052,2,36,0,-2.85741,1,1
146,1052,2,39,0,-0.511923,1,1
2,1052,3,7,0.118246,-9.82,1,1
355,1052,3,7,0.148445,-9.8,1,1
2,1052,3,33,-3.48289,-9.82,1,1
332,1052,3,33,-3.49619,-9.8,1,1
2,1052,4,7,0.778351,-9.82,1,1
355,1052,4,7,0.777122,-9.8,1,1
2,1052,5,8,2.00668,-9.82,1,1
355,1052,5,8,1.97057,-9.8,1,1
174,1053,0,7,2.10655,-8.7,1,1
353,1053,0,7,2.10655,-8.7,1,1
175,1053,0,9,3.44,-7.86908,1,1
347,1053,0,9,3.44,-7.86907,1,1
2,1053,0,34,6.23796,-9.82,1,1
351,1053,0,34,6.23796,-9.82,1,1
174,1053,1,7,1.32073,-8.7,1,1
353,1053,1,7,1.32073,-8.7,1,1
162,1053,1,8,1.26174,-7.04,1,1
173,1053,1,8,1.26174,-7.04,1,1
158,1053,1,32,1.94,-5.60695,1,1
166,1053,1,32,1.94,-5.60695,1,1
163,1053,1,34,3.44,-5.5327,1,1
347,1053,1,34,3.44,-5.5327,1,1
182,1053,1,38,8.57031,-4.86,1,1
348,1053,1,38,8.57031,-4.86,1,1
174,1053,2,8,-0.0471635,-8.7,1,1
353,1053,2,8,-0.0471627,-8.7,1,1
168,1053,2,9,-0.84,-8.27844,1,1
161,1053,2,34,-0.84,-5.9191,1,1
168,1053,2,34,-0.84,-5.9191,1,1
160,1053,2,35,-0.189499,-4.74,1,1
143,1053,2,36,0.867187,-3.08,1,1
144,1053,2,37,1.1,-2.62353,1,1
157,1053,2,37,1.08,-2.67748,1,1
134,1053,2,38,1.31812,-1.34,1,1
156,1053,2,38,1.31812,-1.34,1,1
138,1053,2,39,1.1,-0.674736,1,1
144,1053,2,39,1.1,-0.674736,1,1
2,1053,3,7,1.11825,-9.82,1,1
355,1053,3,7,1.14845,-9.8,1,1
2,1053,3,33,-2.48289,-9.82,1,1
355,1053,3,33,-2.49619,-9.8,1,1
336,1053,3,34,-2.84,-9.25131,1,1
354,1053,3,34,-2.84,-9.25131,1,1
2,1053,4,7,1.77835,-9.82,1,1
355,1053,4,7,1.77712,-9.8,1,1
2,1053,5,8,3.00668,-9.82,1,1
355,1053,5,8,2.97057,-9.8,1,1
174,1054,0,7,3.10654,-8.7,1,1
175,1054,0,7,3.44,-8.47915,1,1
347,1054,0,7,3.44,-8.47915,1,1
353,1054,0,7,3.10654,-8.7,1,1
2,1054,0,34,7.23796,-9.82,1,1
351,1054,0,34,7.23796,-9.82,1,1
174,1054,1,7,2.32073,-8.7,1,1
353,1054,1,7,2.32073,-8.7,1,1
167,1054,1,8,2.26174,-7.04,1,1
173,1054,1,8,2.26174,-7.04,1,1
163,1054,1,33,3.44,-5.58867,1,1
347,1054,1,33,3.44,-5.58867,1,1
182,1054,1,38,9.57031,-4.86,1,1
348,1054,1,38,9.57031,-4.86,1,1
174,1054,2,8,0.952837,-8.7,1,1
353,1054,2,8,0.952838,-8.7,1,1
168,1054,2,13,-0.84,-7.74202,1,1
168,1054,2,18,-0.84,-7.82438,1,1
168,1054,2,21,-0.84,-7.72054,1,1
168,1054,2,25,-0.84,-7.69144,1,1
162,1054,2,32,-0.399935,-7.04,1,1
173,1054,2,32,-0.399935,-7.04,1,1
153,1054,2,36,1.85525,-3.1,1,1
134,1054,2,38,2.31812,-1.34,1,1
156,1054,2,38,2.31812,-1.34,1,1
2,1054,3,7,2.11825,-9.82,1,1
355,1054,3,7,2.14845,-9.8,1,1
2,1054,3,33,-1.48289,-9.82,1,1
355,1054,3,33,-1.49619,-9.8,1,1
172,1054,3,35,-2.18369,-8.7,1,1
353,1054,3,35,-2.18369,-8.7,1,1
171,1054,3,36,-2.84,-7.38679,1,1
336,1054,3,36,-2.84,-7.38679,1,1
2,1054,4,7,2.77835,-9.82,1,1
355,1054,4,7,2.77712,-9.8,1,1
347,1054,5,7,3.44,-9.52565,1,1
352,1054,5,7,3.44,-9.52565,1,1
2,1054,5,8,4.00668,-9.82,1,1
351,1054,5,8,4.00669,-9.82,1,1
2,1055,0,34,8.23796,-9.82,1,1
351,1055,0,34,8.23796,-9.82,1,1
347,1055,1,5,3.44,-9.15671,1,1
352,1055,1,5,3.44,-9.15671,1,1
174,1055,1,7,3.32073,-8.7,1,1
353,1055,1,7,3.32073,-8.7,1,1
167,1055,1,8,3.26174,-7.04,1,1
173,1055,1,8,3.26174,-7.04,1,1
163,1055,1,32,3.44,-5.57158,1,1
347,1055,1,32,3.44,-5.57158,1,1
347,1055,2,5,3.44,-9.32143,1,1
352,1055,2,5,3.44,-9.32143,1,1
174,1055,2,8,1.95284,-8.7,1,1
353,1055,2,8,1.95284,-8.7,1,1
162,1055,2,32,0.600065,-7.04,1,1
173,1055,2,32,0.600065,-7.04,1,1
159,1055,2,35,1.8105,-4.74,1,1
153,1055,2,36,2.85525,-3.1,1,1
134,1055,2,38,3.31812,-1.34,1,1
156,1055,2,38,3.31812,-1.34,1,1
347,1055,3,6,3.44,-9.52499,1,1
352,1055,3,6,3.44,-9.52499,1,1
2,1055,3,7,3.11825,-9.82,1,1
355,1055,3,7,3.14845,-9.8,1,1
2,1055,3,33,-0.482893,-9.82,1,1
355,1055,3,33,-0.496192,-9.8,1,1
172,1055,3,35,-1.18369,-8.7,1,1
353,1055,3,35,-1.18369,-8.7,1,1
171,1055,3,37,-2.84,-5.89003,1,1
336,1055,3,37,-2.84,-5.89003,1,1
2,1055,4,7,3.77835,-9.82,1,1
351,1055,4,7,3.77835,-9.82,1,1
2,1055,5,8,5.00668,-9.82,1,1
351,1055,5,8,5.00668,-9.82,1,1
2,1056,0,34,9.23796,-9.82,1,1
351,1056,0,34,9.23796,-9.82,1,1
183,1056,1,38,11.5703,-4.86,1,1
349,1056,1,38,11.5703,-4.86,1,1
7,1056,1,39,12.22,-3.81256,1,1
184,1056,1,39,12.22,-3.81256,1,1
347,1056,2,7,3.44,-8.96275,1,1
352,1056,2,7,3.44,-8.96275,1,1
174,1056,2,8,2.95284,-8.7,1,1
353,1056,2,8,2.95284,-8.7,1,1
162,1056,2,32,1.60006,-7.04,1,1
173,1056,2,32,1.60007,-7.04,1,1
158,1056,2,33,1.94,-6.35649,1,1
166,1056,2,33,1.94,-6.35649,1,1
147,1056,2,36,3.86719,-3.08,1,1
139,1056,2,37,4.39786,-1.82,1,1
150,1056,2,37,4.39786,-1.82,1,1
135,1056,2,39,3.74,-0.0886074,1,1
142,1056,2,39,3.74,-0.0886073,1,1
2,1056,3,7,4.11825,-9.82,1,1
351,1056,3,7,4.11825,-9.82,1,1
2,1056,3,33,0.517107,-9.82,1,1
355,1056,3,33,0.503808,-9.8,1,1
174,1056,3,35,-0.183695,-8.7,1,1
353,1056,3,35,-0.183694,-8.7,1,1
168,1056,3,36,-0.84,-7.38679,1,1
171,1056,3,38,-2.84,-5.43313,1,1
336,1056,3,38,-2.84,-5.43313,1,1
2,1056,4,7,4.77835,-9.82,1,1
351,1056,4,7,4.77835,-9.82,1,1
2,1056,5,8,6.00668,-9.82,1,1
351,1056,5,8,6.00669,-9.82,1,1
2,1057,0,34,10.238,-9.82,1,1
351,1057,0,34,10.238,-9.82,1,1
7,1057,1,38,12.22,-5.23316,1,1
