bid,lid,aid,sid,x,z,hit1,hit2
163,1222,0,7,3.44,-6.47915,1,1
347,1222,0,7,3.44,-6.47915,1,1
2,1222,0,36,8.2828,-9.82,1,1
351,1222,0,36,8.2828,-9.82,1,1
2,1223,0,36,9.2828,-9.82,1,1
351,1223,0,36,9.2828,-9.82,1,1
2,1224,0,36,10.2828,-9.82,1,1
351,1224,0,36,10.2828,-9.82,1,1
2,1225,0,36,11.2828,-9.82,1,1
351,1225,0,36,11.2828,-9.82,1,1
7,1226,0,36,12.22,-9.70753,1,1
350,1226,0,36,12.22,-9.70753,1,1
7,1227,0,34,12.22,-7.79121,1,1
350,1227,0,34,12.22,-7.79121,1,1
7,1228,0,33,12.22,-6.22824,1,1
350,1228,0,33,12.22,-6.22825,1,1
7,1229,0,9,12.22,-5.34356,1,1
350,1229,0,9,12.22,-5.34356,1,1
7,1230,0,8,12.22,-6.00529,1,1
350,1230,0,8,12.22,-6.00529,1,1
7,1231,0,7,12.22,-6.62486,1,1
350,1231,0,7,12.22,-6.62486,1,1
33,1282,0,9,-19.1074,-4.56417,1,1
331,1282,0,9,-19.122,-4.57395,1,1
34,1282,0,32,-18.0555,-4.79,1,1
333,1282,0,32,-18.0506,-4.8,1,1
2,1282,0,37,-14.9648,-9.82,1,1
332,1282,0,37,-14.9814,-9.8,1,1
34,1283,0,9,-18.4426,-4.79,1,1
333,1283,0,9,-18.4575,-4.8,1,1
34,1283,0,32,-17.0555,-4.79,1,1
333,1283,0,32,-17.0506,-4.8,1,1
2,1283,0,37,-13.9648,-9.82,1,1
332,1283,0,37,-13.9814,-9.8,1,1
34,1284,0,9,-17.4426,-4.79,1,1
333,1284,0,9,-17.4575,-4.8,1,1
34,1284,0,32,-16.0555,-4.79,1,1
333,1284,0,32,-16.0506,-4.8,1,1
2,1284,0,37,-12.9648,-9.82,1,1
332,1284,0,37,-12.9814,-9.8,1,1
34,1285,0,9,-16.4426,-4.79,1,1
333,1285,0,9,-16.4575,-4.8,1,1
34,1285,0,32,-15.0555,-4.79,1,1
333,1285,0,32,-15.0506,-4.8,1,1
2,1285,0,37,-11.9648,-9.82,1,1
332,1285,0,37,-11.9814,-9.8,1,1
34,1286,0,9,-15.4426,-4.79,1,1
333,1286,0,9,-15.4575,-4.8,1,1
34,1286,0,32,-14.0555,-4.79,1,1
333,1286,0,32,-14.0506,-4.8,1,1
2,1286,0,37,-10.9648,-9.82,1,1
332,1286,0,37,-10.9814,-9.8,1,1
34,1287,0,9,-14.4426,-4.79,1,1
333,1287,0,9,-14.4575,-4.8,1,1
34,1287,0,32,-13.0555,-4.79,1,1
333,1287,0,32,-13.0506,-4.8,1,1
2,1287,0,37,-9.96478,-9.82,1,1
332,1287,0,37,-9.98136,-9.8,1,1
34,1288,0,9,-13.4426,-4.79,1,1
333,1288,0,9,-13.4575,-4.8,1,1
34,1288,0,32,-12.0555,-4.79,1,1
333,1288,0,32,-12.0506,-4.8,1,1
2,1288,0,37,-8.96478,-9.82,1,1
332,1288,0,37,-8.98136,-9.8,1,1
34,1289,0,9,-12.4426,-4.79,1,1
333,1289,0,9,-12.4575,-4.8,1,1
34,1289,0,32,-11.0555,-4.79,1,1
334,1289,0,32,-11.0506,-4.8,1,1
2,1289,0,37,-7.96478,-9.82,1,1
332,1289,0,37,-7.98136,-9.8,1,1
34,1290,0,9,-11.4426,-4.79,1,1
334,1290,0,9,-11.4575,-4.8,1,1
34,1290,0,32,-10.0555,-4.79,1,1
334,1290,0,32,-10.0506,-4.8,1,1
2,1290,0,37,-6.96478,-9.82,1,1
332,1290,0,37,-6.98136,-9.8,1,1
34,1291,0,9,-10.4426,-4.79,1,1
334,1291,0,9,-10.4575,-4.8,1,1
34,1291,0,32,-9.05548,-4.79,1,1
334,1291,0,32,-9.05061,-4.8,1,1
2,1291,0,37,-5.96478,-9.82,1,1
332,1291,0,37,-5.98136,-9.8,1,1
34,1292,0,9,-9.44263,-4.79,1,1
334,1292,0,9,-9.45747,-4.8,1,1
28,1292,0,23,-8.36,-4.14265,1,1
29,1292,0,23,-8.36,-4.14265,1,1
28,1292,0,25,-8.36,-4.16823,1,1
29,1292,0,25,-8.36,-4.16823,1,1
28,1292,0,30,-8.36,-4.18529,1,1
29,1292,0,30,-8.36,-4.18529,1,1
24,1292,0,32,-8.05548,-4.79,1,1
334,1292,0,32,-8.05061,-4.8,1,1
2,1292,0,37,-4.96478,-9.82,1,1
332,1292,0,37,-4.98136,-9.8,1,1
28,1293,0,9,-8.36,-4.73433,1,1
29,1293,0,9,-8.36,-4.73433,1,1
34,1293,0,9,-8.44263,-4.79,1,1
334,1293,0,9,-8.45747,-4.8,1,1
24,1293,0,32,-7.05548,-4.79,1,1
334,1293,0,32,-7.05061,-4.8,1,1
2,1293,0,37,-3.96478,-9.82,1,1
332,1293,0,37,-3.98136,-9.8,1,1
24,1294,0,9,-7.44263,-4.79,1,1
334,1294,0,9,-7.45747,-4.8,1,1
24,1294,0,32,-6.05548,-4.79,1,1
334,1294,0,32,-6.05061,-4.8,1,1
2,1294,0,37,-2.96478,-9.82,1,1
332,1294,0,37,-2.98136,-9.8,1,1
24,1295,0,9,-6.44263,-4.79,1,1
334,1295,0,9,-6.45748,-4.8,1,1
25,1295,0,10,-5.6,-4.28614,1,1
171,1295,0,36,-2.84,-8.60007,1,1
172,1295,0,36,-2.78421,-8.7,1,1
336,1295,0,36,-2.84,-8.60007,1,1
353,1295,0,36,-2.78421,-8.7,1,1
2,1295,0,37,-1.96478,-9.82,1,1
355,1295,0,37,-1.98136,-9.8,1,1
334,1296,0,9,-5.45748,-4.8,1,1
335,1296,0,32,-4.05061,-4.8,1,1
171,1296,0,34,-2.84,-6.69501,1,1
336,1296,0,34,-2.84,-6.69501,1,1
172,1296,0,36,-1.78421,-8.7,1,1
353,1296,0,36,-1.78421,-8.7,1,1
2,1296,0,37,-0.964781,-9.82,1,1
355,1296,0,37,-0.981362,-9.8,1,1
335,1297,0,32,-3.05061,-4.8,1,1
171,1297,0,33,-2.84,-5.13801,1,1
336,1297,0,33,-2.84,-5.13801,1,1
168,1297,0,36,-0.84,-8.60007,1,1
174,1297,0,36,-0.784205,-8.7,1,1
353,1297,0,36,-0.784205,-8.7,1,1
2,1297,0,37,0.0352188,-9.82,1,1
355,1297,0,37,0.0186375,-9.8,1,1
335,1298,0,9,-3.45748,-4.8,1,1
161,1298,0,34,-0.84,-6.69501,1,1
168,1298,0,34,-0.84,-6.69501,1,1
162,1298,0,35,-0.643754,-7.04,1,1
173,1298,0,35,-0.643754,-7.04,1,1
174,1298,0,36,0.215794,-8.7,1,1
353,1298,0,36,0.215795,-8.7,1,1
2,1298,0,37,1.03522,-9.82,1,1
355,1298,0,37,1.01864,-9.8,1,1
170,1299,0,8,-2.67145,-4.94,1,1
171,1299,0,8,-2.84,-5.04138,1,1
336,1299,0,8,-2.84,-5.04138,1,1
161,1299,0,33,-0.84,-5.13801,1,1
168,1299,0,33,-0.84,-5.13801,1,1
169,1299,0,33,-0.971671,-4.94,1,1
162,1299,0,35,0.356246,-7.04,1,1
173,1299,0,35,0.356245,-7.04,1,1
174,1299,0,36,1.21579,-8.7,1,1
353,1299,0,36,1.21579,-8.7,1,1
2,1299,0,37,2.03522,-9.82,1,1
355,1299,0,37,2.01864,-9.8,1,1
171,1300,0,7,-2.84,-5.6646,1,1
336,1300,0,7,-2.84,-5.6646,1,1
160,1300,0,32,-0.0798165,-4.74,1,1
162,1300,0,35,1.35625,-7.04,1,1
173,1300,0,35,1.35625,-7.04,1,1
174,1300,0,36,2.21579,-8.7,1,1
353,1300,0,36,2.21579,-8.7,1,1
2,1300,0,37,3.03522,-9.82,1,1
355,1300,0,37,3.01864,-9.8,1,1
161,1301,0,8,-0.84,-5.04138,1,1
168,1301,0,8,-0.84,-5.04138,1,1
160,1301,0,9,-0.368419,-4.74,1,1
158,1301,0,34,1.94,-6.34228,1,1
166,1301,0,34,1.94,-6.34228,1,1
167,1301,0,35,2.35625,-7.04,1,1
173,1301,0,35,2.35625,-7.04,1,1
174,1301,0,36,3.21579,-8.7,1,1
347,1301,0,36,3.44,-9.10155,1,1
352,1301,0,36,3.44,-9.10155,1,1
353,1301,0,36,3.21579,-8.7,1,1
2,1301,0,37,4.03522,-9.82,1,1
351,1301,0,37,4.03522,-9.82,1,1
161,1302,0,7,-0.84,-5.6646,1,1
168,1302,0,7,-0.84,-5.6646,1,1
158,1302,0,32,1.94,-4.78071,1,1
159,1302,0,32,1.92018,-4.74,1,1
165,1302,0,32,1.95912,-4.82,1,1
167,1302,0,35,3.35625,-7.04,1,1
173,1302,0,35,3.35625,-7.04,1,1
175,1302,0,35,3.44,-7.21105,1,1
347,1302,0,35,3.44,-7.21105,1,1
2,1302,0,37,5.03522,-9.82,1,1
351,1302,0,37,5.03522,-9.82,1,1
159,1303,0,9,1.63158,-4.74,1,1
164,1303,0,32,2.95912,-4.82,1,1
163,1303,0,33,3.44,-5.55909,1,1
347,1303,0,33,3.44,-5.55909,1,1
2,1303,0,37,6.03522,-9.82,1,1
351,1303,0,37,6.03522,-9.82,1,1
158,1304,0,8,1.94,-5.1737,1,1
166,1304,0,8,1.94,-5.1737,1,1
348,1304,0,32,3.97859,-4.86,1,1
2,1304,0,37,7.03522,-9.82,1,1
351,1304,0,37,7.03522,-9.82,1,1
158,1305,0,7,1.94,-5.8103,1,1
166,1305,0,7,1.94,-5.8103,1,1
163,1305,0,9,3.44,-4.86907,1,1
347,1305,0,9,3.44,-4.86907,1,1
348,1305,0,9,3.45347,-4.86,1,1
348,1305,0,32,4.97859,-4.86,1,1
2,1305,0,37,8.03522,-9.82,1,1
351,1305,0,37,8.03522,-9.82,1,1
163,1306,0,7,3.44,-5.47915,1,1
347,1306,0,7,3.44,-5.47915,1,1
348,1306,0,9,4.45347,-4.86,1,1
348,1306,0,32,5.97859,-4.86,1,1
2,1306,0,37,9.03522,-9.82,1,1
351,1306,0,37,9.03522,-9.82,1,1
348,1307,0,9,5.45347,-4.86,1,1
348,1307,0,32,6.97859,-4.86,1,1
2,1307,0,37,10.0352,-9.82,1,1
351,1307,0,37,10.0352,-9.82,1,1
186,1308,0,9,7.08,-4.43788,1,1
348,1308,0,9,6.45347,-4.86,1,1
182,1308,0,32,7.97859,-4.86,1,1
348,1308,0,32,7.97859,-4.86,1,1
2,1308,0,37,11.0352,-9.82,1,1
351,1308,0,37,11.0352,-9.82,1,1
182,1309,0,9,7.45347,-4.86,1,1
348,1309,0,9,7.45347,-4.86,1,1
182,1309,0,32,8.97859,-4.86,1,1
348,1309,0,32,8.97859,-4.86,1,1
2,1309,0,37,12.0352,-9.82,1,1
351,1309,0,37,12.0352,-9.82,1,1
182,1310,0,9,8.45347,-4.86,1,1
348,1310,0,9,8.45347,-4.86,1,1
7,1310,0,36,12.22,-8.70753,1,1
350,1310,0,36,12.22,-8.70753,1,1
182,1311,0,9,9.45347,-4.86,1,1
348,1311,0,9,9.45347,-4.86,1,1
183,1311,0,32,10.9786,-4.86,1,1
349,1311,0,32,10.9786,-4.86,1,1
7,1311,0,34,12.22,-6.79121,1,1
350,1311,0,34,12.22,-6.79121,1,1
183,1312,0,32,11.9786,-4.86,1,1
349,1312,0,32,11.9786,-4.86,1,1
7,1312,0,33,12.22,-5.22825,1,1
350,1312,0,33,12.22,-5.22825,1,1
7,1313,0,9,12.22,-4.34356,1,1
183,1313,0,9,11.4535,-4.86,1,1
